Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
0,0.230410784482956,0.230607628822327,0.230859339237213,0.231052950024605,0.231246560811996,0.231440186500549,0.231653168797493,0.231888726353645,0.232082366943359,0.23227596282959,0.232469588518143,0.232698693871498,0.232918128371239,0.23311173915863,0.233305364847183,0.233498975634575,0.233744233846664,0.233947515487671,0.234141141176224,0.234334766864777,0.232384391129017,0.00122287762853851
1.74,0.230349481105804,0.230604410171509,0.2307980209589,0.230991646647453,0.231185242533684,0.23139500617981,0.231633812189102,0.231827408075333,0.232021033763885,0.2322146743536,0.232440546154976,0.232663199305534,0.232856810092926,0.233050435781479,0.233244061470032,0.233486071228981,0.233692601323128,0.233886212110519,0.234079837799072,0.234273448586464,0.23233469799161,0.00121996017751985
3.47999999999999,0.230349481105804,0.230543106794357,0.230736702680588,0.230940014123917,0.231185242533684,0.231378868222237,0.231572508811951,0.231766104698181,0.231985539197922,0.2322146743536,0.232408285140991,0.232601881027222,0.232795506715775,0.233031079173088,0.233244061470032,0.233437672257423,0.233631283044815,0.233824908733368,0.234076604247093,0.234273448586464,0.232299848645926,0.00122287783633707
5.22,0.230288162827492,0.230481788516045,0.230681851506233,0.230930328369141,0.231123939156532,0.231317564845085,0.231511175632477,0.231727376580238,0.231959730386734,0.232153356075287,0.232346951961517,0.23254057765007,0.232772916555405,0.232989132404327,0.233182743191719,0.233376353979111,0.233569979667664,0.233818456530571,0.23401851952076,0.234212145209312,0.232250152528286,0.00122385058596074
6.96,0.23022685945034,0.230423703789711,0.230675399303436,0.230869024991989,0.23106262087822,0.231256261467934,0.231469228863716,0.23170480132103,0.231898412108421,0.232092037796974,0.232317924499512,0.23254057765007,0.232734203338623,0.232927799224854,0.233121424913406,0.233363449573517,0.233569979667664,0.233763605356216,0.233957216143608,0.234150826931,0.232206267863512,0.00122630390679445
8.7,0.23022685945034,0.230420470237732,0.230614095926285,0.230807706713676,0.231014221906662,0.231256261467934,0.231449872255325,0.231643497943878,0.231837093830109,0.23205977678299,0.232285648584366,0.232479274272919,0.232672899961472,0.232866495847702,0.233105286955833,0.233315050601959,0.233508661389351,0.233702287077904,0.233895897865295,0.234150826931,0.232165609300137,0.00121995921038522
10.44,0.222746774554253,0.23035916686058,0.230552777647972,0.23075607419014,0.231001317501068,0.231194943189621,0.229065150022507,0.224224731326103,0.227542042732239,0.232030719518661,0.232224345207214,0.232417941093445,0.232611566781998,0.227771148085594,0.225641340017319,0.225883364677429,0.232285648584366,0.233695834875107,0.233895897865295,0.234089508652687,0.22999951466918,0.00332258113943459
12.18,0.222685471177101,0.230301082134247,0.230552777647972,0.230746388435364,0.230939999222755,0.229197457432747,0.223969802260399,0.224163413047791,0.224357023835182,0.228064805269241,0.232163026928902,0.228097066283226,0.225192815065384,0.225428372621536,0.225641340017319,0.225834965705872,0.226028591394424,0.226222217082977,0.23344412446022,0.234028205275536,0.22785294726491,0.00337631090143297
13.92,0.222685471177101,0.230297848582268,0.230491459369659,0.230685085058212,0.230878695845604,0.229136139154434,0.223908483982086,0.224102079868317,0.224321529269218,0.224550664424896,0.224744260311127,0.22493788599968,0.225170224905014,0.225386440753937,0.225580036640167,0.22577366232872,0.225967273116112,0.22621576488018,0.226415812969208,0.226609438657761,0.226392912864685,0.00250907963464583
15.66,0.222624152898788,0.230236545205116,0.230430141091347,0.230633452534676,0.230878695845604,0.229120001196861,0.223866522312164,0.224102079868317,0.22429570555687,0.224489331245422,0.224682956933975,0.224912077188492,0.225131496787071,0.225325122475624,0.225518733263016,0.225760757923126,0.225967273116112,0.226160898804665,0.226354524493217,0.226548135280609,0.226351930201054,0.00251007582199431
17.4,0.222562849521637,0.222759693861008,0.223011389374733,0.224376395344734,0.230817392468452,0.231011003255844,0.231204614043236,0.228687584400177,0.224234402179718,0.224457085132599,0.224682956933975,0.224876582622528,0.225070178508759,0.225263804197311,0.225502595305443,0.225712344050407,0.22590596973896,0.226099595427513,0.226351290941238,0.226548135280609,0.225956793129444,0.00258687574635582
19.14,0.222562849521637,0.222756460309029,0.22295007109642,0.223143696784973,0.224899142980576,0.230965822935104,0.231204614043236,0.231398224830627,0.228493988513947,0.224428027868271,0.224621638655663,0.224815249443054,0.225047588348389,0.225263804197311,0.225457429885864,0.225651040673256,0.225844651460648,0.226093143224716,0.226293191313744,0.226486817002296,0.225918872654438,0.00267521916209967
20.88,0.222501531243324,0.222695156931877,0.222895219922066,0.223143696784973,0.223337307572365,0.225483238697052,0.231143310666084,0.231336921453476,0.228432655334473,0.224366724491119,0.224560335278511,0.224789440631866,0.225008875131607,0.22520250082016,0.225396111607552,0.225638136267662,0.225844651460648,0.2260382771492,0.226231902837753,0.226425498723984,0.225523574650288,0.00244099850826907
22.62,0.222440227866173,0.222637072205544,0.222888767719269,0.223082393407822,0.223275989294052,0.223485752940178,0.226047962903976,0.231298193335533,0.231530547142029,0.231724172830582,0.231917768716812,0.227851808071136,0.224947556853294,0.225141182541847,0.225379973649979,0.225589737296104,0.225783348083496,0.225976943969727,0.226228669285774,0.226425498723984,0.226182678341866,0.00314393233711465
