Sample,Dist_px,Dist_um,MeanIntensity,StdIntensity
1,0,0,88.937931060791,8.4075407764787
2,0.995024875621908,0.597014925373145,93.8650177001953,5.39082230285995
3,1.99004975124382,1.19402985074629,95.6580879211426,4.92828183849077
4,2.98507462686567,1.7910447761194,97.8634063720703,5.40838315412796
5,3.98009950248755,2.38805970149253,99.5525807698568,6.67728853251862
6,4.97512437810946,2.98507462686567,94.8719841003418,7.46105849176394
7,5.97014925373136,3.58208955223882,95.7620185852051,5.08040571407524
8,6.96517412935324,4.17910447761195,97.7234514872233,4.42324623558044
9,7.96019900497512,4.77611940298507,95.40916112264,5.26956346608887
10,8.955223880597,5.3731343283582,96.021822865804,4.03620730947743
11,9.95024875621891,5.97014925373135,96.1141530354818,3.97033953523302
12,10.9452736318408,6.56716417910447,98.7379320780436,5.52332770481708
13,11.9402985074627,7.16417910447762,98.6367474873861,6.04750327719593
14,12.9353233830846,7.76119402985075,98.2336585998535,4.23936732362531
15,13.9303482587065,8.35820895522389,99.0153378804525,5.59938332011662
16,14.9253731343284,8.95522388059702,101.934945678711,3.98547273886348
17,15.9203980099502,9.55223880597015,103.257299550374,8.16830126684151
18,16.9154228855722,10.1492537313433,99.614274597168,4.26301888210062
19,17.910447761194,10.7462686567164,99.2312922159831,4.24737633494265
20,18.9054726368159,11.3432835820896,98.7405044555664,3.98922023917138
21,19.9004975124378,11.9402985074627,102.726367950439,6.26567775657692
22,20.8955223880597,12.5373134328358,106.204837290446,6.95878844169399
23,21.8905472636816,13.134328358209,103.291233317057,4.9850196134825
24,22.8855721393035,13.7313432835821,100.874213663737,6.5242806369153
25,23.8805970149254,14.3283582089552,106.516831207275,6.51945857435982
26,24.8756218905473,14.9253731343284,113.426465606689,6.80293644341048
27,25.8706467661692,15.5223880597015,109.915999857585,7.20155275852092
28,26.865671641791,16.1194029850746,109.969994354248,7.24916887918972
29,27.8606965174129,16.7164179104477,105.387029012044,4.20098820947327
30,28.8557213930348,17.3134328358209,107.879327901204,5.44975191536017
31,29.8507462686567,17.910447761194,110.949509684245,8.16668611530208
32,30.8457711442786,18.5074626865672,110.658953094482,8.72871867229443
33,31.8407960199005,19.1044776119403,111.803877766927,9.26756130333805
34,32.8358208955224,19.7014925373134,116.565174357096,9.17169358556451
35,33.8308457711443,20.2985074626866,118.908285522461,7.23531191932565
36,34.8258706467662,20.8955223880597,120.153873697917,6.54664081073077
37,35.8208955223881,21.4925373134328,118.742425028483,6.57818525933782
38,36.81592039801,22.089552238806,119.959809621175,9.95225855539273
39,37.8109452736318,22.6865671641791,122.484702555339,10.3398350772866
40,38.8059701492537,23.2835820895522,122.422919972738,9.6591658735584
41,39.8009950248756,23.8805970149254,121.035916646322,11.6315794644572
42,40.7960199004975,24.4776119402985,122.940419006348,13.0067032292992
43,41.7910447761194,25.0746268656716,122.444228871663,12.4965320447744
44,42.7860696517413,25.6716417910448,126.397150929769,7.23862055008705
45,43.7810945273632,26.2686567164179,124.946674092611,11.037502605987
46,44.7761194029851,26.865671641791,119.396379343669,8.77343345796625
47,45.771144278607,27.4626865671642,123.643963368734,10.3228480505337
48,46.7661691542289,28.0597014925373,119.260102335612,8.20939634907839
49,47.7611940298507,28.6567164179104,120.885862986247,5.72711439995277
50,48.7562189054726,29.2537313432836,122.072344970703,8.356407887096
51,49.7512437810945,29.8507462686567,123.003211720785,6.57327449224141
52,50.7462686567164,30.4477611940298,126.112093353271,4.64211386694605
53,51.7412935323383,31.044776119403,128.838402048747,8.56144418732718
54,52.7363184079602,31.6417910447761,126.257991536458,11.1236317757451
55,53.7313432835821,32.2388059701493,126.219746653239,8.36574018846792
56,54.726368159204,32.8358208955224,126.982105255127,7.35959891645402
57,55.7213930348258,33.4328358208955,126.23218053182,6.39734360741165
58,56.7164179104478,34.0298507462687,126.608044687907,6.74737954659428
59,57.7114427860697,34.6268656716418,129.958514912923,5.31886381598595
60,58.7064676616915,35.2238805970149,132.035441843669,7.19805195806649
61,59.7014925373135,35.8208955223881,133.74588953654,8.74870192942597
62,60.6965174129353,36.4179104477612,134.417702229818,6.02738249419296
63,61.6915422885572,37.0149253731343,134.402629089355,4.19035878817303
64,62.6865671641791,37.6119402985075,134.905314890544,5.61960801907384
65,63.681592039801,38.2089552238806,139.479179382324,6.23259982168284
66,64.6766169154229,38.8059701492537,142.670031738281,8.03502763033092
67,65.6716417910447,39.4029850746268,142.685641988118,6.15042657845852
68,66.6666666666666,40,139.603065490723,11.0268125816527
69,67.6616915422886,40.5970149253731,140.332199350993,8.67140397248968
70,68.6567164179104,41.1940298507463,143.156907653809,5.00669634329732
71,69.6517412935324,41.7910447761194,147.275826009115,7.87249370824288
72,70.6467661691543,42.3880597014926,149.755840555827,11.1170318457488
73,71.6417910447761,42.9850746268657,149.933405558268,9.09351342451639
74,72.636815920398,43.5820895522388,152.373611450195,4.88870248441635
75,73.6318407960199,44.1791044776119,152.494904581706,6.13533972654323
76,74.6268656716418,44.7761194029851,148.46793568929,6.13397488392806
77,75.6218905472637,45.3731343283582,150.153474934896,6.71199266188551
78,76.6169154228856,45.9701492537314,151.709278869629,7.27735099493468
79,77.6119402985075,46.5671641791045,151.213273111979,7.3707897092198
80,78.6069651741294,47.1641791044776,151.218700663249,5.97958405721018
81,79.6019900497513,47.7611940298508,151.739508056641,5.84618856588179
82,80.5970149253731,48.3582089552239,155.575503031413,7.27008298831365
83,81.5920398009951,48.955223880597,157.886394755046,8.21438017441465
84,82.5870646766169,49.5522388059702,157.804938252767,6.89878988314116
85,83.5820895522388,50.1492537313433,159.316830444336,6.18267833195095
86,84.5771144278607,50.7462686567164,160.380889383952,6.94635709298806
87,85.5721393034826,51.3432835820895,160.592416381836,8.24156467520335
88,86.5671641791045,51.9402985074627,158.19474995931,7.99867384129934
89,87.5621890547264,52.5373134328358,157.840485636393,5.10097853924118
90,88.5572139303483,53.134328358209,160.21097869873,6.67009951421691
91,89.5522388059701,53.7313432835821,159.77498626709,7.75867117633787
92,90.547263681592,54.3283582089552,156.906911722819,7.16751055422647
93,91.542288557214,54.9253731343284,156.494045511882,6.51643754666746
94,92.5373134328358,55.5223880597015,158.789603169759,7.12944701913841
95,93.5323383084577,56.1194029850746,163.459257507324,10.2299771262726
96,94.5273631840796,56.7164179104478,165.615643310547,10.0386533673482
97,95.5223880597015,57.3134328358209,164.338238525391,6.66201888535215
98,96.5174129353234,57.910447761194,164.745579528809,5.53883194542018
99,97.5124378109452,58.5074626865671,163.633246358236,6.33635927349077
100,98.5074626865671,59.1044776119403,159.307769775391,7.67435018133602
101,99.5024875621891,59.7014925373134,158.196260070801,7.03347798050432
102,100.497512437811,60.2985074626866,161.335734049479,6.3487271585695
103,101.492537313433,60.8955223880597,164.072564697266,7.26278399259947
104,102.487562189055,61.4925373134328,167.451263936361,5.33166084858306
105,103.482587064677,62.089552238806,169.438488769531,6.11538981020932
106,104.477611940299,62.6865671641791,168.148125203451,7.61701810825386
107,105.47263681592,63.2835820895522,168.099053955078,7.49069315043128
108,106.467661691542,63.8805970149254,168.922455342611,5.65193706785594
109,107.462686567164,64.4776119402985,169.14410756429,7.036026349951
110,108.457711442786,65.0746268656716,168.994090779622,7.98039985441729
111,109.452736318408,65.6716417910447,169.005387369792,6.73020274266213
112,110.44776119403,66.2686567164179,170.002472941081,5.08854356966523
113,111.442786069652,66.865671641791,170.186478169759,7.88985748574433
114,112.437810945274,67.4626865671642,170.907839457194,6.98951452830257
115,113.432835820896,68.0597014925373,172.512298583984,5.55178290083277
116,114.427860696517,68.6567164179105,170.839008585612,7.13682720147347
117,115.422885572139,69.2537313432836,168.928052266439,6.69820586046414
118,116.417910447761,69.8507462686567,170.096551513672,6.85289871435438
119,117.412935323383,70.4477611940298,172.38401184082,8.4240091499878
120,118.407960199005,71.044776119403,173.642549133301,6.08120578952076
121,119.402985074627,71.6417910447761,173.654758199056,3.73066951374462
122,120.398009950249,72.2388059701492,176.145755004883,4.62270672939084
123,121.393034825871,72.8358208955224,177.389877827962,7.02031620851341
124,122.388059701493,73.4328358208955,173.720016988118,6.36721710126032
125,123.383084577114,74.0298507462686,174.443441772461,7.52844686491905
126,124.378109452736,74.6268656716418,175.931584676107,6.07608789658059
127,125.373134328358,75.2238805970149,174.909110514323,5.57107106167335
128,126.36815920398,75.8208955223881,174.629955546061,7.2981643695152
129,127.363184079602,76.4179104477612,175.846489461263,5.83556130207079
130,128.358208955224,77.0149253731343,175.231085205078,5.93791125345458
131,129.353233830846,77.6119402985074,175.246977742513,7.9021650124791
132,130.348258706468,78.2089552238806,177.588018798828,4.65233561967119
133,131.34328358209,78.8059701492537,179.628205871582,4.29075711600909
134,132.338308457711,79.4029850746269,181.970012410482,4.93898936990133
135,133.333333333333,80,183.103447977702,6.68726358528481
136,134.328358208955,80.5970149253731,182.018533833822,6.50398182294428
137,135.323383084577,81.1940298507463,182.066733296712,4.54577455877032
138,136.318407960199,81.7910447761194,178.431119791667,6.05539509220894
139,137.313432835821,82.3880597014925,178.944726053874,6.23186853060704
140,138.308457711443,82.9850746268657,179.231149800618,4.23289860378567
141,139.303482587065,83.5820895522388,178.92835744222,3.29667921430029
142,140.298507462687,84.1791044776119,181.499639892578,7.04141079602212
143,141.293532338308,84.7761194029851,185.591244506836,7.30054539582285
144,142.28855721393,85.3731343283582,184.109561157227,5.59780227423475
145,143.283582089552,85.9701492537313,183.048687744141,6.61066688052008
146,144.278606965174,86.5671641791045,185.915458170573,4.42789417274249
147,145.273631840796,87.1641791044776,186.088730367025,9.54482089012226
148,146.268656716418,87.7611940298508,181.700254821777,7.53533357157767
149,147.26368159204,88.3582089552239,182.010706075033,5.48874349636049
150,148.258706467662,88.955223880597,183.355987040202,5.37149817581153
151,149.253731343284,89.5522388059701,182.418420918783,6.45064460800603
152,150.248756218905,90.1492537313433,183.593577575684,5.49921274692719
153,151.243781094527,90.7462686567164,184.699572753906,4.67665372099507
154,152.238805970149,91.3432835820896,185.415441894531,7.2675987202667
155,153.233830845771,91.9402985074627,183.024532572428,8.16591117288552
156,154.228855721393,92.5373134328358,179.470472208659,6.4571661167472
157,155.223880597015,93.134328358209,181.576840209961,4.94407022102441
158,156.218905472637,93.7313432835821,185.194618733724,6.00704750187316
159,157.213930348259,94.3283582089552,182.398590087891,5.04604750772585
160,158.208955223881,94.9253731343284,180.720635477702,4.47560671633527
161,159.203980099502,95.5223880597015,183.845429484049,7.2003399239424
162,160.199004975124,96.1194029850746,184.174806722005,6.44000082696966
163,161.194029850746,96.7164179104477,176.511990356445,5.33073645861311
164,162.189054726368,97.3134328358209,181.397971089681,3.97378572479578
165,163.18407960199,97.910447761194,185.16284383138,5.80733023492672
166,164.179104477612,98.5074626865672,183.327746073405,6.77533198540637
167,165.174129353234,99.1044776119403,186.703473409017,6.55221469488826
168,166.169154228856,99.7014925373134,186.945576477051,7.98848799705501
169,167.164179104478,100.298507462687,185.10591583252,3.86480174190277
170,168.1592039801,100.89552238806,182.003634134928,6.19688193138754
171,169.154228855721,101.492537313433,182.653541056315,4.83325202151978
172,170.149253731343,102.089552238806,185.023414611816,7.25875254643633
173,171.144278606965,102.686567164179,185.644296773275,6.8934972186306
174,172.139303482587,103.283582089552,185.886809285482,6.13309433267701
175,173.134328358209,103.880597014925,187.373543802897,6.1235018235975
176,174.129353233831,104.477611940299,186.265844726563,7.00057442558128
177,175.124378109453,105.074626865672,185.765760803223,6.57105825325347
178,176.119402985075,105.671641791045,186.667729695638,8.24940882279288
179,177.114427860697,106.268656716418,187.364756266276,4.91583350176738
180,178.109452736318,106.865671641791,191.115526835124,5.5081157198221
181,179.10447761194,107.462686567164,189.842402140299,4.7078047469685
182,180.099502487562,108.059701492537,188.978452555339,6.50091733666291
183,181.094527363184,108.65671641791,191.604597981771,6.27322852165943
184,182.089552238806,109.253731343284,190.031807963053,6.51367385215776
185,183.084577114428,109.850746268657,190.845760599772,8.34703802110943
186,184.07960199005,110.44776119403,188.384311930339,8.34240745294621
187,185.074626865672,111.044776119403,186.32218170166,7.55339592312123
188,186.069651741294,111.641791044776,186.952272033691,6.93854781562795
189,187.064676616915,112.238805970149,187.705472310384,4.41195962309436
190,188.059701492537,112.835820895522,188.017703755697,7.03986765415155
191,189.054726368159,113.432835820896,190.914394632975,7.19467326044197
192,190.049751243781,114.029850746269,191.150120035807,6.6815379447411
193,191.044776119403,114.626865671642,192.095415751139,7.48824252164342
194,192.039800995025,115.223880597015,193.174437967936,7.18992560184034
195,193.034825870647,115.820895522388,191.372008260091,6.1842646394977
196,194.029850746269,116.417910447761,190.766327921549,9.80830905362971
197,195.024875621891,117.014925373134,190.070233662923,7.4019384452168
198,196.019900497512,117.611940298507,189.587682596842,7.09290568311671
199,197.014925373134,118.208955223881,189.996504720052,6.6512274792502
200,198.009950248756,118.805970149254,189.730457051595,10.1563894669536
201,199.004975124378,119.402985074627,186.232659403483,5.56298577108986
202,200,120,184.489654541016,5.4106328458357
