Dist_um,Mean_I,Mean_I0,Mean_OD
61.2,102.206896551724,156.927490568837,0.186661530383677
61.8,104.324137931034,157.031380201288,0.178829649229703
62.4,107.779310344828,157.134879481164,0.164596929231759
63,109.724137931035,157.237985118834,0.157204323968837
63.6,107.579310344828,157.340692991899,0.165837496941853
64.2,104.965517241379,157.442998159273,0.176927012847064
64.8,103.558620689655,157.544894887249,0.182528032307337
65.4,108.475862068966,157.646376689788,0.163348753696835
66,109.310344827586,157.747436385559,0.160373293124996
66.6,111.268965517241,157.848066174685,0.152865050144586
67.2,114.186206896552,157.948257738515,0.1422992822938
67.8,112.980459770115,158.048002366254,0.147605928802327
68.4,111.909195402299,158.147291112694,0.151710152284895
69,113.6,158.246114991805,0.144857095964812
69.6,117.436781609195,158.344465211339,0.131166438888686
70.2,121.751724137931,158.442333453978,0.115003223522498
70.8,119.724137931034,158.53971221072,0.123042832291842
71.4,122.304597701149,158.636595172202,0.113670151963021
72,128.825287356322,158.732977683277,0.0912421159967356
72.6,130.548275862069,158.828857265413,0.085442846052638
73.2,131.27816091954,158.924234210135,0.0831038332783418
73.8,133.028735632184,159.019112244834,0.0778250613598496
74.4,131.609195402299,159.113499269601,0.0827636861056624
75,135.265517241379,159.207408160481,0.0711717038556389
75.6,135.445977011494,159.300857630622,0.0706356380065316
76.2,138.068965517241,159.393873136675,0.0625223546447224
76.8,134.098850574713,159.48648781372,0.0756513628746436
77.4,136.874712643678,159.578743418911,0.0671842032972054
78,140.027586206897,159.670691262731,0.0571488817778978
78.6,140.310344827586,159.762393108732,0.056635037999296
79.2,147.055172413793,159.853922029456,0.0368452990929051
79.8,143.720689655172,159.945363219983,0.0478030079140173
80.4,145.11724137931,160.036814793554,0.0432391044113102
81,146.586206896552,160.128388619158,0.0387749001550596
81.6,154.875862068966,160.220211313011,0.0156071277759753
82.2,151,160.312425571199,0.0267671921498603
82.8,148.4,160.405192140851,0.0341483234739332
83.4,157.137931034483,160.498692892039,0.0104284850967823
84,157.255172413793,160.593135706901,0.00949163221755958
84.6,153.496551724138,160.688762304075,0.0204844877225717
85.2,157.565517241379,160.785860756191,0.00942917393951727
85.8,157.337931034483,160.884785468892,0.0106501178654327
86.4,159.289655172414,160.985988949804,0.0051122696746928
87,159.206896551724,161.090072015014,0.00545773990466191
87.6,153.324137931035,161.197862359678,0.0227956572371427
88.2,157.786206896552,161.310535760625,0.0103981953311846
88.8,160.227586206897,161.429799421692,0.00366854932825002
89.4,163.806896551724,161.558162351844,-0.0057240713041389
90,159.903448275862,161.699320906273,0.0052349830528294
90.6,162.034482758621,161.858682149873,0.000505180646675453
91.2,159.634482758621,162.044014387546,0.0073941457686349
91.8,165.751724137931,162.26610069123,-0.00912840028612862
92.4,163.124137931034,162.538958260196,-0.000488106520217503
93,161.737931034483,162.878519920008,0.00348658380043797
93.6,164.689655172414,163.29805615711,-0.00241565287580088
94.2,155.158620689655,163.802033629309,0.0240678438930896
94.8,165.062068965517,164.403171538009,-0.00122401361760576
95.4,166.331034482759,162.784838653815,-0.00908292143949956
96,162.558620689655,163.238933885241,0.00261886052625763
96.6,160.48275862069,160.827769251683,0.0010191587465185
97.2,161.558620689655,163.065631993538,0.00407361549082125
97.8,163.165517241379,165.06505775506,0.00527310191475499
98.4,163.358620689655,163.424319151699,0.000163484092887837
99,166.531034482759,166.531034482759,-0
99.6,170.241379310345,170.241379310345,-0
100.2,167.51724137931,167.51724137931,-0
100.8,160.165517241379,160.165517241379,-0
101.4,160.862068965517,160.862068965517,-0
102,163.406896551724,163.406896551724,-0
