Dist_um,Mean_I,Mean_I0,Mean_OD
0,120.752873563218,131.951877419545,0.0390601142566338
0.597014925373145,122.042974781266,132.055290906185,0.0350040996551797
1.19402985074629,119.905455481215,132.1490680347,0.0429280514287677
1.7910447761194,118.869394407274,132.234378310822,0.0467694562503237
2.38805970149253,118.644484474181,132.312140270078,0.0478951531426941
2.98507462686567,117.687522159318,132.383086385676,0.052141260247114
3.58208955223882,117.656527706296,132.447810317683,0.0520991083923755
4.17910447761195,115.725973580374,132.506801620393,0.0593316907686666
4.77611940298507,112.909269743238,132.560471404518,0.0702892927913514
5.3731343283582,110.802607651398,132.609171376323,0.0782878796296998
5.97014925373135,110.951672671127,132.653207967688,0.0777923073906098
6.56716417910447,110.262474981415,132.692852798073,0.0809746584698733
7.16417910447762,110.450969291474,132.728350385644,0.079948649752874
7.76119402985075,110.591302110139,132.7599237963,0.0796226971608136
8.35820895522389,107.703088008235,132.78777875294,0.0915044739087829
8.95522388059702,104.754760679362,132.81210660299,0.104437573277388
9.55223880597015,100.931177446103,132.833086447403,0.120014007277772
10.1492537313433,99.7861897409503,132.850886661268,0.125099676148362
10.7462686567164,100.239766683822,132.865665979498,0.123183690899176
11.3432835820896,97.4641733859438,132.877574277151,0.135839636710051
11.9402985074627,93.9509807285413,132.886753140029,0.151842348762678
12.5373134328358,92.6720878366787,132.8933362952,0.15785857320738
13.134328358209,89.4505232458397,132.897449951304,0.172907571455933
13.7313432835821,90.0765540115515,132.89921308363,0.170430734097888
14.3283582089552,89.1926917138446,132.898737687864,0.174578445005106
14.9253731343284,90.5739234860182,132.896129018279,0.167778459553674
15.5223880597015,88.2757877280265,132.891485820284,0.178488715502364
16.1194029850746,84.7271744724653,132.884900563041,0.19613115250944
16.7164179104477,85.5087093269285,132.876459675008,0.192250712307431
17.3134328358209,82.7966375021444,132.866243783309,0.206177672755973
17.910447761194,78.0068622405215,132.854327956585,0.231467827213796
18.5074626865672,76.363355635615,132.840781950226,0.241028122540692
19.1044776119403,78.9641791044776,132.825670452502,0.226852032864161
19.7014925373134,79.3586206896552,132.809053329936,0.224350572696394
20.2985074626866,80.0113798821982,132.790985870265,0.220423471683207
20.8955223880597,76.5943843998398,132.771519021471,0.24002856122234
21.4925373134328,74.905987304855,132.750699625483,0.248847044375644
22.089552238806,73.9593183507748,132.728570645391,0.254523261732253
22.6865671641791,72.9819408703609,132.705171385209,0.260161881366887
23.2835820895522,72.2159547092126,132.680537701399,0.26523903518165
23.8805970149254,73.3696517412936,132.654702205613,0.257726095476591
24.4776119402985,71.7465031166009,132.627694458244,0.267202170843844
25.0746268656716,72.1502487562189,132.599541152541,0.265132547627213
25.6716417910448,72.0849202264539,132.570266289195,0.265024919334022
26.2686567164179,71.4259049579688,132.5398913414,0.269715330533737
26.865671641791,71.1323383084577,132.508435410493,0.271334985016327
27.4626865671642,71.9850574712643,132.475915372366,0.265534080664365
28.0597014925373,71.5845313661577,132.44234601489,0.268130279281804
28.6567164179104,69.0516555155258,132.407740166656,0.284456331753248
29.2537313432836,69.4185108938068,132.372108817354,0.281342175318474
29.8507462686567,67.9305712815234,132.335461230167,0.290440890545905
30.4477611940298,64.2995882655689,132.29780504654,0.315168082871051
31.044776119403,65.0191399325213,132.259146383721,0.309588193887512
31.6417910447761,66.7255961571453,132.219489925458,0.299886251599256
32.2388059701493,64.8470235031737,132.178839006241,0.311060660220427
32.8358208955224,65.8661348430262,132.137195689477,0.303739028780164
33.4328358208955,69.4905701378165,132.094560839966,0.280669553425162
34.0298507462687,67.4231600617601,132.050934191041,0.293139830795329
34.6268656716418,65.4394864756677,132.006314406723,0.306388593236841
35.2238805970149,66.9712872419511,131.960699139227,0.295950008786662
35.8208955223881,65.8032595642477,131.914085082144,0.304605356224202
36.4179104477612,67.4593469434436,131.866468019595,0.291960055594235
37.0149253731343,67.230359695774,131.817842871653,0.294067639929687
37.6119402985075,64.5187682278264,131.768203736308,0.311084046829892
38.2089552238806,64.4339795276491,131.717543928238,0.313049727607161
38.8059701492537,65.1484760107508,131.665856014624,0.307126070396442
39.4029850746268,67.6481043060559,131.61313184825,0.290530467959549
40,70.4689655172413,131.559362598109,0.271978295116102
40.5970149253731,66.8396923428832,131.504538777715,0.295269388985714
41.1940298507463,65.9984731514839,131.448650271331,0.300307445498849
41.7910447761194,64.8099845599587,131.3916863583,0.308958322804748
42.3880597014926,65.0622290844628,131.333635735658,0.308088844766918
42.9850746268657,64.707342597358,131.274486539205,0.308637428061959
43.5820895522388,64.8941785326243,131.214226363211,0.307187121978556
44.1791044776119,67.8514953965803,131.152842278919,0.287485158742892
44.7761194029851,68.4860353405387,131.090320852012,0.284331601450685
45.3731343283582,65.7059701492538,131.026648159212,0.301778529241177
45.9701492537314,66.2703665580146,130.961809804177,0.297985190115582
46.5671641791045,68.8977011494253,130.895790932867,0.280952254495708
47.1641791044776,70.9739978269572,130.828576248563,0.266751142863113
47.7611940298508,68.6359524217988,130.760150026717,0.280365888191245
48.3582089552239,69.0671298679018,130.690496129839,0.277796979830724
48.955223880597,69.8041116257791,130.619598022633,0.273265380696732
49.5522388059702,69.1513981815063,130.547438787608,0.276826567139607
50.1492537313433,70.1045633899468,130.474001141424,0.270116864971573
50.7462686567164,71.2158346200034,130.399267452244,0.263336756719267
51.3432835820895,72.2189226282381,130.323219758407,0.25716285960039
51.9402985074627,72.5399039286327,130.245839788763,0.255064998107086
52.5373134328358,72.4025790587293,130.167108985053,0.256119577403644
53.134328358209,73.0672099273746,130.087008526783,0.251650883242039
53.7313432835821,73.9390118373649,130.005519359064,0.245390683296429
54.3283582089552,73.4378395379425,129.922622223996,0.248426324686519
54.9253731343284,74.5064733802254,129.838297696207,0.242445897648847
55.5223880597015,76.2026591182021,129.752526223289,0.231910725862489
56.1194029850746,75.3154629153085,129.665288171941,0.236485808760402
56.7164179104478,74.6245611025333,129.576563880751,0.24101591210914
57.3134328358209,74.1297649682622,129.486333720709,0.243267732405651
57.910447761194,74.2081775032881,129.39457816465,0.242300405763256
58.5074626865671,75.0086521415908,129.30127786706,0.237485996035003
59.1044776119403,76.5803911477096,129.206413755835,0.227985732106331
59.7014925373134,78.8547206496254,129.10996713785,0.214511499588312
60.2985074626866,78.8713043975525,129.011919820468,0.2144413726636
60.8955223880597,78.7418253559787,128.912254251409,0.214802650866076
61.4925373134328,80.829845027735,128.810953679816,0.202672154539978
62.089552238806,82.7850746268657,128.708002341729,0.192334324714565
62.6865671641791,83.5511751586893,128.603385673701,0.187932989693862
63.2835820895522,84.3678103734202,128.497090558877,0.182975196038046
63.8805970149254,85.8198833419111,128.389105610491,0.175189027182747
64.4776119402985,86.4940813175502,128.279421498561,0.171889177661523
65.0746268656716,86.1684908789386,128.168031326454,0.173624138741014
65.6716417910447,89.0054097329442,128.054931065115,0.158870058555444
66.2686567164179,93.0310859495625,127.940120054016,0.139538787872873
66.865671641791,95.472030651341,127.823601579458,0.127599486438249
67.4626865671642,99.8356379024417,127.705383542721,0.107475408866947
68.0597014925373,102.795453765655,127.585479232827,0.0940808459463068
