Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Line_21,Line_22,Line_23,Line_24,Line_25,Line_26,Line_27,Line_28,Line_29,Line_30,Mean,Std
43.8,95,86.7241363525391,87.5517196655273,95.8275909423828,104.103446960449,112.37931060791,117.344825744629,109.068969726562,100.793106079102,93.7586212158203,89.6206893920898,96.0344848632812,101,101,93.1379318237305,89,89.2068939208984,93.3448257446289,95,95,95,95,92.9310302734375,84.6551666259766,83,85.8965454101562,94.1724166870117,98.7241363525391,101,101,95.8758616129557,7.92502895119137
44.4,101,92.7241363525391,93.5517272949219,101.413795471191,105.551719665527,104.310348510742,101,101,97.8965454101562,92.5172424316406,84.2413787841797,90.0344848632812,96.6551666259766,100.793106079102,97.0689697265625,92.9310302734375,89.2068939208984,93.3448257446289,95,94.3793106079102,90.2413787841797,91.8965454101562,95,95,91.6896514892578,90.4482727050781,94.5862121582031,98.7241363525391,101,101,95.8068959554036,4.98757043302588
45,95,95,97.2758636474609,101,101,103.689651489258,106.172409057617,102.034484863281,101,102.24137878418,106.37931060791,103.482757568359,97.6896514892578,89.4137878417969,92.9310302734375,95,95,95,97.4827575683594,100.37931060791,96.2413787841797,95,93.9655151367188,89.8275833129883,89,89,89,89,92.7241363525391,101,96.7310335795085,5.315402990534
45.6,83,87.1379318237305,86.7241363525391,83.4137954711914,87.5517272949219,94.3793106079102,100.172409057617,96.0344772338867,91.8965530395508,87.7586212158203,83.6206893920898,83,84.6551666259766,88.793098449707,96.8620758056641,103.068969726562,106.586204528809,98.3103408813477,95,96.2413787841797,104.517242431641,104.103446960449,98.9310302734375,90.6551742553711,89,90.4482727050781,94.5862121582031,87.5517272949219,83,83,91.9999997456868,7.25588809415936
46.2,77,89.4137954711914,95,95,95,97.6896514892578,101,101,97.8965454101562,88.7931060791016,68.1034469604492,72.0344848632812,80.3103408813477,88.5862045288086,89,89,89,89,89,89,89,91.8965454101562,97.0689697265625,105.344825744629,103.689651489258,101,101,101,101,101,92.4275856018066,9.13318272816146
46.8,107,98.7241363525391,90.4482727050781,83.4137954711914,87.5517272949219,89,89.8275833129883,93.9655151367188,95,92.5172424316406,84.2413787841797,79.4827575683594,77,77,80.931037902832,87.1379318237305,95.2068939208984,99.3448333740234,98.5172424316406,94.3793106079102,90.2413787841797,94.7931060791016,99.9655151367188,95.8275909423828,91.6896514892578,90.4482727050781,94.5862121582031,98.7241363525391,101,101,91.9655174255371,7.48274491530053
47.4,101,101,98.7241363525391,95,95,95,94.1724166870117,90.0344848632812,92.1034469604492,95,95,95,95,95,102.86206817627,102.86206817627,95.2068939208984,99.3448333740234,103.482757568359,106.379318237305,102.24137878418,101,102.034484863281,106.172416687012,107,104.103439331055,95.8275909423828,95,96.8620681762695,101,98.6137934366862,4.55455543197378
48,95,95,95,94.5862121582031,90.4482803344727,89,89.8275833129883,93.9655151367188,101.206893920898,105.75862121582,101.62068939209,101,101,101,97.0689697265625,97.0689697265625,101.206893920898,105.344833374023,111.965522766113,117.75862121582,109.482757568359,104.103446960449,104.103446960449,116.517242431641,105.75862121582,93.5517196655273,89.4137878417969,92.7241363525391,95,95,99.6827588399251,7.62386891317241
48.6,95,90.8620681762695,89,89,89,86.3103485107422,84.6551666259766,92.9310302734375,95,92.5172424316406,84.2413787841797,86.5172424316406,90.6551666259766,94.7931060791016,98.931037902832,103.068969726562,107,107,104.517242431641,99.7586212158203,91.4827575683594,89,90.0344772338867,94.1724166870117,98.3103485107422,102.448272705078,106.586204528809,99.5517272949219,95,95,94.744827524821,6.69445077947769
49.2,95,103.275863647461,107,106.172416687012,97.8965454101562,89.6206893920898,83,83,83,81.7586212158203,77.6206893920898,80.5172424316406,84.6551666259766,88.793098449707,89,89,89,89,89,89,89,89,90.0344772338867,94.1724166870117,98.3103485107422,99.5517272949219,95.4137954711914,95,102.448272705078,119,92.2413790384928,9.07378192826668
49.8,95,90.8620681762695,91.2758636474609,95.4137954711914,99.5517272949219,98.3103485107422,93.3448257446289,85.0689697265625,86.1034469604492,90.2413787841797,94.3793106079102,95,93.3448181152344,89.2068939208984,81.1379318237305,77,76.5862045288086,68.3103408813477,72.4482803344727,84.2413787841797,92.5172424316406,95,95,95,95,96.4482727050781,100.586204528809,101,99.1379318237305,95,90.7172411600749,8.38081206752145
50.4,89,84.8620681762695,85.2758636474609,89.4137954711914,93.5517196655273,89.6206893920898,83,83,83,83,83,86.5172424316406,90.6551666259766,94.7931060791016,91.0689697265625,89,89.2068939208984,93.3448257446289,99.9655151367188,105.75862121582,97.4827575683594,86.3103408813477,77,77,83.6206893920898,90.4482727050781,94.5862121582031,98.7241363525391,101,101,89.8068962097168,7.17150244377786
51,95,90.8620681762695,89,89.4137954711914,93.5517196655273,92.3103485107422,89,89,89,89,89,92.5172424316406,95,95,91.0689697265625,86.9310302734375,83.4137954711914,91.6896514892578,107.413795471191,123.137939453125,110.724136352539,95.4137878417969,81.9655151367188,77.8275909423828,86.9310302734375,97.8965454101562,106.172409057617,107,105.13793182373,101,94.3793100992839,9.5288668930281
51.6,83,83,87.5517196655273,95.4137954711914,99.5517272949219,101,99.3448257446289,91.068962097168,89,89,89,92.5172424316406,95,95,91.0689697265625,89,89.2068939208984,93.3448257446289,97.4827575683594,100.37931060791,96.2413787841797,89.2068939208984,83,83,86.3103485107422,91.8965530395508,100.172416687012,112.172416687012,115.275863647461,107,93.8068967183431,8.1240571390847
52.2,95,90.8620681762695,91.2758636474609,94.5862121582031,90.4482803344727,91.6896514892578,93.3448257446289,85.0689697265625,83,83,83,83,83,83,86.9310302734375,89,89.2068939208984,93.3448257446289,95,95,95,89.2068939208984,85.068962097168,93.3448333740234,95,93.5517196655273,89.4137878417969,96.4482727050781,102.86206817627,107,90.8551719665527,5.94910148238897
52.8,95,95,95,94.5862121582031,90.4482803344727,89,89,89,89,90.2413787841797,94.3793106079102,98.5172424316406,97.6896514892578,89.4137878417969,89,93.1379318237305,101,101,98.5172424316406,93.7586212158203,85.4827575683594,80.1034469604492,81.1379318237305,97.6896514892578,101,99.5517272949219,95.4137954711914,95,96.8620681762695,101,93.5310345967611,5.5943528275628
53.4,95,90.8620681762695,91.2758636474609,95.4137954711914,99.5517272949219,95.6206893920898,87.3448257446289,79.068962097168,80.1034545898438,85.4827575683594,93.7586212158203,95,93.3448181152344,89.2068939208984,96.8620758056641,103.068969726562,106.793098449707,102.655174255371,101,100.37931060791,96.2413787841797,95,96.0344848632812,100.172409057617,104.310348510742,107,107,99.5517272949219,96.8620681762695,101,96.1655174255371,7.11885150287789
54,101,92.7241363525391,89,89.4137954711914,93.5517196655273,92.3103485107422,88.1724090576172,84.0344848632812,86.1034469604492,90.2413787841797,94.3793106079102,91.4827575683594,90.6551666259766,94.7931060791016,91.0689697265625,89,89.2068939208984,93.3448257446289,92.5172424316406,89,89,97.6896514892578,105.965515136719,101.827583312988,94.3793106079102,91.8965530395508,100.172416687012,101,99.1379318237305,95,93.2689651489258,5.11270638057665
54.6,101,105.13793182373,104.724136352539,101,101,103.689651489258,106.172409057617,102.034484863281,97.8965454101562,95,95,95,96.6551666259766,100.793106079102,97.0689697265625,90.8620681762695,83.2068939208984,87.3448257446289,91.4827575683594,95,95,95,93.9655151367188,89.8275833129883,89,90.4482727050781,94.5862121582031,95,95,95,96.0965510050456,5.50841609813067
55.2,83,91.2758636474609,95,95.4137954711914,99.5517272949219,103.689651489258,105.344825744629,97.068962097168,88.7931060791016,84.2413787841797,88.3793106079102,92.5172424316406,95,95,95,95,94.793098449707,90.6551742553711,91.4827575683594,94.3793106079102,90.2413787841797,91.8965454101562,96.0344848632812,100.172409057617,101,99.5517272949219,95.4137954711914,95,95,95,94.4965515136719,4.95113316279657
55.8,107,98.7241363525391,95,95.8275909423828,104.103446960449,107,106.172409057617,102.034484863281,97.8965454101562,95,95,95,96.6551666259766,100.793106079102,97.0689697265625,95,95,95,95,95.6206970214844,99.7586212158203,101,99.9655151367188,95.8275909423828,91.6896514892578,90.4482727050781,94.5862121582031,102.448272705078,107,107,98.620689646403,4.8249266917049
56.4,95,99.1379318237305,101,100.586212158203,96.4482727050781,100.37931060791,107,107,107,104.517242431641,96.2413787841797,91.4827575683594,92.3103408813477,100.586212158203,112.793106079102,119,118.37931060791,105.965522766113,98.5172424316406,95.6206970214844,99.7586212158203,103.896545410156,107,107,103.689651489258,101,101,112.172416687012,120.862075805664,125,104.34482828776,8.39487905950556
57,95,99.1379318237305,103.275856018066,107,107,107,106.172409057617,102.034484863281,101,101,101,101,101,101,97.0689697265625,95,95.2068939208984,99.3448333740234,101,101,101,101,102.034484863281,106.172416687012,107,107,107,107,105.13793182373,101,102.18620707194,3.78270730946141
57.6,101,96.8620681762695,99.5517196655273,107,107,104.310348510742,101,101,101,102.24137878418,106.37931060791,103.482757568359,101,101,93.1379318237305,91.0689697265625,95.4137878417969,103.689659118652,104.517242431641,101,101,101,99.9655151367188,95.8275909423828,95,96.4482727050781,100.586204528809,93.5517272949219,89,89,99.434482828776,4.92962146348932
58.2,101,96.8620681762695,97.2758636474609,101,101,103.689651489258,108.655174255371,116.931037902832,109.689651489258,99.7586212158203,95.6206893920898,91.4827575683594,89,89,89,91.0689697265625,95.2068939208984,99.3448333740234,101,101,101,103.896545410156,105.965515136719,101.827583312988,97.6896514892578,96.4482727050781,100.586204528809,97.2758636474609,96.8620681762695,101,99.3379305521647,6.23619307100196
58.8,101,101,101,101.413795471191,105.551719665527,101.62068939209,95.8275909423828,99.9655227661133,97.8965454101562,95,95,91.4827575683594,89,89,92.9310302734375,97.0689697265625,101.206893920898,105.344833374023,104.517242431641,100.37931060791,96.2413787841797,100.793098449707,107,107,100.37931060791,95,95,95,95,95,98.420689646403,4.90261405331397
59.4,119,119,112.172409057617,101.413795471191,105.551719665527,112.37931060791,116.517242431641,104.103454589844,94.7931060791016,90.2413787841797,94.3793106079102,95,95,95,95,92.9310302734375,89,89,91.4827575683594,95.6206970214844,99.7586212158203,101,101,101,101,99.5517272949219,95.4137954711914,91.2758636474609,89,89,99.1862073262533,8.91928331533712
60,119,110.724136352539,104.724136352539,101.413795471191,105.551719665527,115.068969726562,124.172416687012,120.034484863281,109.689651489258,101,101,104.517242431641,103.689651489258,95.4137954711914,95,97.0689697265625,100.793106079102,96.6551666259766,95,95.6206970214844,99.7586212158203,101,101,101,104.310348510742,107,107,99.5517272949219,91.2758636474609,83,103.034483337402,8.69629155630549
60.6,101,96.8620681762695,99.5517196655273,108.24137878418,120.655166625977,127.24137878418,126.827583312988,110.965515136719,107,107,107,107,105.344825744629,101.206901550293,97.0689697265625,97.0689697265625,101,101,101,101.620697021484,105.75862121582,104.103446960449,101,101,101,101,101,101,101,101,104.750574747721,7.6956139821406
61.2,95,99.1379318237305,103.275856018066,106.586204528809,102.448272705078,103.689651489258,105.344825744629,97.068962097168,98.1034545898438,101,101,101,102.655174255371,106.793098449707,107,107,107,107,104.517242431641,101.620697021484,105.75862121582,107,107,107,103.689651489258,98.1034469604492,89.8275833129883,92.7241363525391,96.8620681762695,101,102.206895955404,4.67556632294365
61.8,101,101,101,100.586212158203,96.4482727050781,97.6896514892578,101,101,104.103446960449,107,107,107,110.310348510742,118.586212158203,119,119,118.586204528809,110.310348510742,104.517242431641,101.620697021484,105.75862121582,107,107,107,107,104.103439331055,95.8275909423828,91.2758636474609,89,89,104.324138387044,8.00052087114179
62.4,101,101,103.275856018066,107,107,112.37931060791,117.344825744629,109.068969726562,107,109.482757568359,117.75862121582,111.965515136719,105.344825744629,101.206901550293,101,107.206901550293,119,119,111.551727294922,101,101,101,102.034484863281,106.172416687012,113.620697021484,119,119,107.827590942383,99.1379318237305,95,107.779311116536,6.96588577862253
63,101,105.13793182373,113.827575683594,124.586204528809,120.448280334473,119,116.517242431641,104.103454589844,101,102.24137878418,106.37931060791,114.034484863281,115.689651489258,107.413787841797,103.068969726562,107.206901550293,119,119,111.551727294922,101,101,103.896545410156,109.068962097168,117.344825744629,119,116.103446960449,107.827583312988,103.275863647461,101,101,109.724137624105,7.4540368911597
63.6,101,113.413795471191,121.275863647461,124.586204528809,120.448280334473,110.931037902832,100.172409057617,96.0344772338867,101.206893920898,105.75862121582,101.62068939209,104.517242431641,107,107,107,107,107,107,104.517242431641,101.620697021484,105.75862121582,112.793106079102,116.931030273438,108.655174255371,107,107,107,103.275863647461,102.86206817627,107,107.57931060791,6.47561074115045
64.2,107,115.275863647461,119,119.413795471191,123.551719665527,116.931030273438,106.172409057617,102.034484863281,101,99.7586212158203,95.6206893920898,98.5172424316406,101,101,101,103.068969726562,106.793098449707,102.655174255371,101,101.620697021484,105.75862121582,107,105.965515136719,101.827583312988,101,101,101,101,101,101,104.965517171224,6.90552853213193
64.8,107,102.86206817627,103.275856018066,107.827583312988,116.103454589844,113.620697021484,106.172409057617,102.034484863281,101,99.7586212158203,95.6206893920898,102.034484863281,107,107,103.068969726562,103.068969726562,106.793098449707,102.655174255371,101,101,101,101,101,101,101,101,101,104.724136352539,105.13793182373,101,103.558620961507,4.10839124911516
65.4,101,101,103.275856018066,107,107,107,107,107,107,107,107,103.482757568359,102.655174255371,106.793098449707,114.86206817627,121.068969726562,124.379302978516,111.965515136719,102.034484863281,95,95,100.793098449707,110.103446960449,122.517242431641,121.689659118652,116.103446960449,107.827583312988,114.448272705078,115.275863647461,107,108.475861358643,7.57302078675965
66,101,105.13793182373,107,107,107,107,106.172409057617,102.034484863281,110.310348510742,116.517242431641,108.24137878418,99.9655151367188,98.3103408813477,106.586204528809,118.793106079102,125,124.379302978516,111.965515136719,102.034484863281,95.6206970214844,99.7586212158203,109.689651489258,119,119,119,116.103446960449,107.827583312988,103.275863647461,106.586212158203,119,109.310344696045,7.90047808101028
66.6,119,110.724136352539,107,107,107,107,107,107,116.310340881348,123.75862121582,119.620697021484,111.965515136719,110.310348510742,118.586212158203,122.931037902832,125,124.793098449707,120.655166625977,114.034484863281,107,107,107,105.965515136719,101.827583312988,101,101,101,101,106.586212158203,119,111.268965657552,7.77740580670775
67.2,107,102.86206817627,103.275856018066,107.827583312988,116.103454589844,119,119.827583312988,123.965515136719,125,125,125,121.482757568359,115.689651489258,107.413787841797,114.86206817627,121.068969726562,125,125,125,123.137939453125,110.724136352539,112.793106079102,116.931030273438,108.655174255371,103.689651489258,99.5517272949219,95.4137954711914,98.7241363525391,106.586212158203,119,114.186206817627,9.23527976874498
67.8,107,102.86206817627,103.275856018066,108.586204528809,124.448272705078,130,130,130,127.413787841797,123.75862121582,119.620697021484,108.448272705078,101,101,104.931030273438,111.13793182373,119.206893920898,123.344825744629,122.517242431641,119,119,119,116.931030273438,108.655174255371,100.37931060791,96.4482727050781,100.586204528809,101,102.86206817627,107,112.980458831787,10.5766058919693
68.4,130,114.13793182373,107,108.586204528809,124.448272705078,130,129.310333251953,125.86206817627,121.896553039551,116.517242431641,108.24137878418,107,105.344825744629,101.206901550293,104.931030273438,107,107,107,111.965522766113,119,119,119,115.896553039551,103.482757568359,97.6896514892578,96.4482727050781,100.586204528809,104.724136352539,107,107,111.909194691976,9.63748343704973
69,119,106.586212158203,101,102.655174255371,119.206893920898,125,124.172416687012,120.034484863281,112.793106079102,109.482757568359,117.75862121582,122.517242431641,120.034477233887,107.62068939209,107,107,107,107,114.448280334473,124.379318237305,120.24137878418,121.896545410156,123.965515136719,119.827583312988,112.37931060791,107,107,107,107,107,113.600000254313,7.50323534418667
69.6,101,101,103.275856018066,108.586204528809,124.448272705078,130,129.310333251953,125.86206817627,121.896553039551,115.275863647461,102.862075805664,104.517242431641,110.310348510742,118.586212158203,119,119,119.37931060791,126.965515136719,130,129.482757568359,126.034484863281,125,123.965515136719,119.827583312988,119,116.103446960449,107.827583312988,107,112.586212158203,125,117.436781311035,9.39963414590399
70.2,107,107,113.827575683594,125.344825744629,128.793106079102,127.75862121582,125.689651489258,129.137939453125,124.310348510742,116.517242431641,108.24137878418,114.034484863281,120.655166625977,124.793098449707,125,125,125.172409057617,128.620681762695,127.931045532227,125.517242431641,128.965515136719,127.586204528809,123.965515136719,119.827583312988,119,119,119,119,120.862075805664,125,121.751723734538,6.49085236051366
70.8,119,110.724136352539,113.827575683594,125,125,125,125.689651489258,129.137939453125,127.413787841797,125,125,125,125,125,125,122.931037902832,119.206893920898,123.344825744629,125,125,125,125,123.965515136719,119.827583312988,112.37931060791,107,107,103.275863647461,101,101,119.724137369792,8.41310620682472
71.4,125,125,122.724136352539,119,119,123.931037902832,130.827575683594,134.965515136719,130.310333251953,123.75862121582,119.620697021484,122.517242431641,126.379302978516,129.827590942383,126.724136352539,125,125,125,125,124.379318237305,120.24137878418,124.310348510742,129.137924194336,125.689659118652,115.068969726562,107,107,107,110.724136352539,119,122.304597473145,7.04221251954266
72,125,128.448272705078,125.827583312988,119.413795471191,123.551719665527,129.931030273438,136,136,127.206893920898,119,119,128.965515136719,139.310348510742,147.586196899414,140.137939453125,132.206893920898,125.379302978516,132.965515136719,131.448272705078,125,125,130.310333251953,133.068969726562,121.344825744629,119,123.103454589844,134.827575683594,132.275863647461,128.448272705078,125,128.825285847982,6.88494761431915
72.6,130,134.137939453125,133.724136352539,129.655181884766,126.206893920898,127.24137878418,130,130,127.413787841797,125,125,131.448272705078,137.655166625977,141.793090820312,134.137939453125,130,130.413787841797,138.689651489258,137.034484863281,129.482757568359,126.034484863281,127.413787841797,128.103454589844,120.517242431641,122.310348510742,127.655166625977,135.24137878418,136,134.137939453125,130,130.548275756836,4.92798806438792
73.2,130,134.137939453125,133.724136352539,130.413787841797,134.551727294922,136,135.172409057617,131.034484863281,130,131.24137878418,135.379318237305,132.482757568359,128.620681762695,125.172409057617,125,128.793106079102,136,136,131.448272705078,125.517242431641,128.965515136719,132.896545410156,134.965515136719,130.827590942383,130,130,130,130,130,130,131.278160603841,3.12936714298552
73.8,136,136,136,136.827590942383,145.103454589844,145.310348510742,140.344818115234,132.068969726562,127.413787841797,126.034484863281,129.482757568359,133.517242431641,134.344818115234,130.206893920898,126.724136352539,128.793106079102,135.793106079102,131.655166625977,127.931045532227,126.137939453125,133.724136352539,138.896545410156,139.931030273438,131.655166625977,127.24137878418,126.206893920898,129.655166625977,130,131.862060546875,136,133.028734842936,5.35259731296188
74.4,136,136,133.724136352539,130.413787841797,134.551727294922,136,134.482757568359,126.896553039551,121.896553039551,121.275863647461,128.862075805664,137.034484863281,142,142,134.137939453125,130,130,130,127.931045532227,125.517242431641,128.965515136719,135.793090820312,139.931030273438,131.655166625977,127.24137878418,125,125,128.103454589844,131.862060546875,136,131.609195454915,5.42510912922272
75,136,136,131.827575683594,125,125,129.931030273438,136,136,130.310333251953,127.275863647461,134.862075805664,143.034484863281,146.344818115234,142.206893920898,138.068969726562,133.931030273438,130,130,134.965515136719,142,142,142,142,142,135.379302978516,128.793106079102,125.344825744629,135.551727294922,140.137939453125,136,135.265516408284,5.95868616706599
75.6,136,136,136,135.586212158203,131.448272705078,132.689651489258,136.827590942383,140.965515136719,135.793106079102,131.24137878418,135.379318237305,136,137.655166625977,141.793090820312,138.068969726562,132.206893920898,125.172409057617,128.620681762695,132.482757568359,136.620697021484,140.75862121582,142,140.965515136719,136.827590942383,132.689651489258,130,130,137.448272705078,140.137939453125,136,135.445976765951,4.13826811903633
76.2,142,137.862060546875,136,135.586212158203,131.448272705078,132.689651489258,136,136,139.103454589844,142,142,138.482757568359,139.310348510742,147.586196899414,144.068969726562,139.931030273438,135.793106079102,131.655166625977,132.482757568359,136.620697021484,140.75862121582,142,142,142,138.689666748047,136,136,136,136,136,138.068965657552,3.83274066397486
76.8,136,131.862060546875,128.103439331055,125,125,127.24137878418,130,130,133.103454589844,136,136,129.551727294922,125,125,132.206893920898,136,136,136,136,136,136,136,137.034484863281,141.172409057617,142,140.551727294922,136.413787841797,136,139.724136352539,148,134.098849995931,5.60388097171071
77.4,130,126.551727294922,125,125.344825744629,128.793106079102,135.379302978516,142,142,138.896545410156,134.75862121582,130.620697021484,133.517242431641,134.344818115234,130.206893920898,133.931030273438,138.068969726562,142,142,139.517242431641,136,136,138.896545410156,140.965515136719,136.827590942383,136,137.448272705078,141.586196899414,142,147.586212158203,160,136.8747118632,7.06792690823134
78,136,136,136,136,136,138.689666748047,142.827575683594,146.965515136719,144.896545410156,140.75862121582,136.620697021484,136,137.655166625977,141.793090820312,142,139.931030273438,136.206893920898,140.344833374023,142,142.620697021484,146.75862121582,148,145.931030273438,137.655181884766,136,137.448272705078,141.586196899414,138.275863647461,137.862060546875,142,140.027585347493,3.78379890477367
78.6,136,144.275863647461,143.448272705078,135.586212158203,131.448272705078,135.379302978516,142,142,145.103454589844,148,148,144.482757568359,142,142,142,139.931030273438,136.206893920898,140.344833374023,144.482757568359,148,148,142.206893920898,134.965515136719,130.827590942383,133.310348510742,137.448272705078,141.586196899414,138.275863647461,136,136,140.310344441732,4.9726712135251
79.2,160,151.724136352539,148,148,148,145.310348510742,142,142,145.103454589844,150.482757568359,158.75862121582,149.448272705078,138.689651489258,130.413803100586,133.931030273438,136,136.413803100586,144.689651489258,155.448272705078,165.379318237305,161.24137878418,151.310333251953,142,142,145.310348510742,148,148,148,148,148,147.055172729492,7.98459128633064
79.8,160,147.586212158203,142,142,142,136.620697021484,130,130,127.413787841797,127.275863647461,134.862075805664,132.482757568359,128.620681762695,125.172409057617,136.137939453125,144.068969726562,147.793090820312,143.655181884766,142,142.620697021484,146.75862121582,148,150.068969726562,158.344818115234,163.310333251953,166,166,154.827590942383,148,148,143.720689900716,11.6345079366276
80.4,142,137.862060546875,136,135.586212158203,131.448272705078,132.689651489258,136.827590942383,140.965515136719,138.896545410156,136,136,139.517242431641,142,142,145.931030273438,152.137939453125,160,160,155.034484863281,147.379302978516,143.24137878418,144.896545410156,151.103454589844,163.517242431641,156.068969726562,146.551727294922,142.413787841797,153.172409057617,156.275863647461,148,145.117240905762,8.75075167827581
81,160,147.586212158203,139.72412109375,136.413787841797,140.551727294922,144.689651489258,148,148,157.310348510742,162.275863647461,149.862060546875,144.482757568359,143.655166625977,147.793106079102,148,152.137939453125,159.586212158203,151.310348510742,148,147.379302978516,143.24137878418,142,142,142,138.689666748047,137.448272705078,141.586196899414,145.724136352539,146.137939453125,142,146.586206563314,6.58045693773583
81.6,148,139.724136352539,133.724136352539,130.827590942383,139.103454589844,144.689651489258,149.655166625977,157.931045532227,160,160,160,160,160,160,163.931030273438,166,166,166,163.517242431641,158.75862121582,150.482757568359,148,148,148,154.620697021484,161.448272705078,165.586212158203,162.275863647461,160,160,154.875862630208,9.85863661202159
82.2,142,146.137939453125,143.448272705078,136,136,136,136.827590942383,140.965515136719,145.103454589844,150.482757568359,158.75862121582,160,160,160,163.931030273438,159.793106079102,148,148,148,147.379302978516,143.24137878418,150.689651489258,160,160,160,157.103454589844,148.827590942383,155.448272705078,161.862075805664,166,151.000000508626,9.22725505228098
82.8,142,142,144.275848388672,147.172424316406,138.896545410156,136,137.655166625977,145.931030273438,148,150.482757568359,158.75862121582,152.965515136719,148,148,148,148,148,148,148,148,148,153.793090820312,160,160,160,157.103454589844,148.827590942383,148,146.137939453125,142,148.399999491374,6.31111940677326
83.4,166,161.862075805664,153.172409057617,142,142,150.068969726562,158.344818115234,150.068969726562,141.793106079102,138.482757568359,146.75862121582,148,146.344818115234,142.206893920898,145.931030273438,154.206893920898,166.206893920898,170.344833374023,174.482757568359,178,178,175.103454589844,170.965515136719,166.827575683594,162.689666748047,160,160,163.724136352539,158.551727294922,142,157.137930806478,12.1515813065122
84,142,146.137939453125,152.551727294922,160.413787841797,164.551727294922,157.931030273438,148,148,148,150.482757568359,158.75862121582,163.517242431641,164.344818115234,160.206893920898,160,162.068969726562,165.793106079102,161.655166625977,155.034484863281,149.862060546875,162.275848388672,166,164.965515136719,160.827590942383,160,160,160,152.551727294922,151.724136352539,160,157.25517171224,6.65580672340839
84.6,142,158.551727294922,166,165.586212158203,161.448272705078,154.620697021484,148,148,157.310348510742,162.275863647461,149.862060546875,148,152.965515136719,165.379318237305,166,166,165.793106079102,161.655166625977,155.034484863281,148,148,148,148,148,144.689651489258,142,142,145.724136352539,148,148,153.496552022298,8.32169635165615
85.2,160,160,155.448272705078,147.586212158203,143.448272705078,144.689651489258,150.482757568359,162.896560668945,169.103454589844,169.517242431641,161.24137878418,152.965515136719,152.965515136719,165.379318237305,166,168.068969726562,171.793106079102,167.655181884766,166,165.379318237305,161.24137878418,160,160,160,150.068969726562,143.448272705078,147.586212158203,148,148,148,157.565518697103,8.77143346259482
85.8,160,151.724136352539,145.724136352539,142,142,142,144.482757568359,156.896560668945,163.103454589844,164.75862121582,160.620681762695,152.965515136719,152.965515136719,165.379318237305,169.931030273438,169.931030273438,165.793106079102,161.655166625977,162.482757568359,167.24137878418,175.517242431641,175.103454589844,169.931030273438,161.655166625977,153.379302978516,150.896545410156,159.172409057617,152.551727294922,144.275863647461,136,157.337930297852,10.6854829711902
86.4,160,151.724136352539,152.551727294922,160,160,160,160.827575683594,164.965515136719,162.896545410156,157.517242431641,149.24137878418,148,152.965515136719,165.379318237305,166,163.931030273438,160,160,164.965515136719,172.620681762695,176.758605957031,172.206893920898,161.862060546875,145.310348510742,145.310348510742,152.344833374023,164.75862121582,162.275863647461,156.275863647461,148,159.289654032389,7.94697311546024
87,148,148,152.551727294922,160,160,162.689666748047,165.172409057617,161.034484863281,153.793090820312,148,148,155.034484863281,163.310333251953,171.586212158203,168.068969726562,163.931030273438,160,160,160,160,160,160,160,160,153.379302978516,150.896545410156,159.172409057617,167.448272705078,170.137924194336,166,159.206895446777,6.58695746174851
87.6,142,142,139.72412109375,136,136,146.75862121582,158.344818115234,150.068969726562,138.689666748047,132.482757568359,140.75862121582,152.551727294922,160,160,160,160,160,160,155.034484863281,149.24137878418,157.517242431641,162.896545410156,166,166,162.689666748047,157.103454589844,148.827590942383,159.172409057617,167.862060546875,172,153.324137878418,10.7667030045233
88.2,160,172.413787841797,164.344818115234,141.586212158203,137.448272705078,149.448272705078,166,166,166,166,166,169.517242431641,170.344818115234,166.206909179688,162.068969726562,160,160,160,155.034484863281,148,148,148,148,148,148,148,148,155.448272705078,163.724136352539,172,157.786206563314,9.75666587933187
88.8,166,166,159.172409057617,148,148,156.068969726562,166,166,162.896545410156,156.275863647461,143.862075805664,145.517242431641,154.620681762695,171.172424316406,168.068969726562,163.931030273438,160,160,160,160.620681762695,164.758605957031,166,166,166,156.068969726562,150.896545410156,159.172409057617,163.724136352539,166,166,160.227585347493,7.1661489793337
89.4,148,156.275863647461,160,160,160,162.689666748047,165.172409057617,161.034484863281,163.103454589844,166,166,162.482757568359,161.655166625977,165.793106079102,169.931030273438,169.931030273438,166,166,168.482757568359,172,172,172,170.965515136719,166.827575683594,156.068969726562,150.896545410156,159.172409057617,167.448272705078,168.275863647461,160,163.806895955404,6.00371329918111
90,166,170.137924194336,167.448272705078,159.172409057617,150.896545410156,153.379302978516,160.827575683594,164.965515136719,169.103454589844,169.517242431641,161.24137878418,160,160,160,160,160,160.206893920898,164.344833374023,163.517242431641,158.137924194336,145.724136352539,142,145.103439331055,157.517242431641,160,160,160,163.724136352539,164.137924194336,160,159.903446451823,6.80598430396654
90.6,172,172,169.72412109375,164.344833374023,147.793106079102,144.689651489258,149.655166625977,157.931045532227,153.793090820312,148,148,158.551727294922,167.655166625977,171.793106079102,164.137924194336,155.862060546875,148.413787841797,156.689651489258,160,161.24137878418,169.517242431641,174.896545410156,176.96549987793,172.827590942383,175.310333251953,178,178,166.827575683594,154.413787841797,142,162.034479777018,11.0302858893301
