Sample,Dist_px,Dist_um,MeanIntensity,StdIntensity
1,0,0,127.314941660563,8.78194298776718
2,1,0.6,130.082758839925,6.30912287585324
3,2,1.2,134.418390401204,5.96056798249703
4,3,1.8,133.329884847005,5.7266282391132
5,4,2.4,126.052872212728,7.97501919683066
6,5,3,125.078161112467,7.51810399088197
7,6,3.6,127.720689646403,5.14255532167758
8,7,4.2,122.84137878418,8.00294845168867
9,8,4.8,120.810345967611,6.1080219915681
10,9,5.4,120.557471974691,5.83664499764741
11,10,6,119.722988891602,7.78780510505158
12,11,6.6,123.260919952393,4.90014002370938
13,12,7.2,122.531033833822,4.94282908048891
14,13,7.8,119.688506062826,8.36565107457259
15,14,8.4,115.178160858154,8.48108176142883
16,15,9,111.317241668701,6.38293388187184
17,16,9.6,114.027586110433,8.09854288418201
18,17,10.2,113.303448486328,6.99402333868439
19,18,10.8,116.722988891602,7.14901538556939
20,19,11.4,113.316092173258,10.4887065782561
21,20,12,109.388505808512,8.50746993917438
22,21,12.6,110.340229797363,9.70905075001699
23,22,13.2,113.850575256348,7.65658302023574
24,23,13.8,112.039080556234,10.7688702601211
25,24,14.4,109.121839141846,8.68803964693961
26,25,15,106.358620707194,5.18832681309504
27,26,15.6,113.275861867269,7.02026951090172
28,27,16.2,115.421838887533,8.47595380615541
29,28,16.8,109.027586110433,9.00406313765824
30,29,17.4,104.744827270508,7.28605649780142
31,30,18,108.255172983805,8.01637249179503
32,31,18.6,106.441379038493,5.55750360051428
33,32,19.2,104.944827270508,8.89264072449083
34,33,19.8,105.000000508626,6.30489392791579
35,34,20.4,103.689655049642,5.63003046899982
36,35,21,104.199999745687,6.18157334023252
37,36,21.6,104.868964894613,5.88013881288174
38,37,22.2,99.5517237345378,6.30739157467032
39,38,22.8,101.82758585612,8.14806221038591
40,39,23.4,98.9586196899414,4.37402575008187
41,40,24,96.3517242431641,5.05587694292639
42,41,24.6,97.3586204528809,10.2428174807685
43,42,25.2,99.0413790384928,5.95833718850248
44,43,25.8,100.186206817627,8.50559862515285
45,44,26.4,93.8896555582682,5.34199493634945
46,45,27,95.79310353597,5.62454362623316
47,46,27.6,94.641379292806,5.80657660376481
48,47,28.2,98.3586199442546,6.84597819352119
49,48,28.8,92.6551722208659,4.9804574620394
50,49,29.4,89.8551719665527,5.0939785800558
51,50,30,98.724137878418,7.16133878295432
52,51,30.6,95.5379305521647,6.45327926059375
53,52,31.2,96.9241376241048,7.99687098587653
54,53,31.8,93.841379292806,10.4131772609104
55,54,32.4,98.0413790384928,6.1596658707129
56,55,33,97.571263885498,12.4255146482052
57,56,33.6,97.062068939209,6.43401019732657
58,57,34.2,95.9517237345378,5.46063082938974
59,58,34.8,93.8206893920898,7.10155209110269
60,59,35.4,90.6689654032389,7.61969506838879
61,60,36,93.5793095906576,5.78793761768966
62,61,36.6,94.5793100992839,6.38749913515164
63,62,37.2,96.4689656575521,5.80337614245237
64,63,37.8,94.0827583312988,7.84001210000549
65,64,38.4,98.4827580769857,10.3389891393367
66,65,39,94.965517171224,9.63042090677908
67,66,39.6,100.20689570109,7.92174845634448
68,67,40.2,99.7586204528809,7.2965126596487
69,68,40.8,98.841379292806,7.58216618591939
70,69,41.4,97.0689659118652,9.2775488257281
71,70,42,92.6068957010905,7.09251092428924
72,71,42.6,96.4068962097168,6.50358765309226
73,72,43.2,96.7655169169108,8.75813674876326
74,73,43.8,95.8758616129557,7.92502895119137
75,74,44.4,95.8068959554036,4.98757043302588
76,75,45,96.7310335795085,5.315402990534
77,76,45.6,91.9999997456868,7.25588809415936
78,77,46.2,92.4275856018066,9.13318272816146
79,78,46.8,91.9655174255371,7.48274491530053
80,79,47.4,98.6137934366862,4.55455543197378
81,80,48,99.6827588399251,7.62386891317241
82,81,48.6,94.744827524821,6.69445077947769
83,82,49.2,92.2413790384928,9.07378192826668
84,83,49.8,90.7172411600749,8.38081206752145
85,84,50.4,89.8068962097168,7.17150244377786
86,85,51,94.3793100992839,9.5288668930281
87,86,51.6,93.8068967183431,8.1240571390847
88,87,52.2,90.8551719665527,5.94910148238897
89,88,52.8,93.5310345967611,5.5943528275628
90,89,53.4,96.1655174255371,7.11885150287789
91,90,54,93.2689651489258,5.11270638057665
92,91,54.6,96.0965510050456,5.50841609813067
93,92,55.2,94.4965515136719,4.95113316279657
94,93,55.8,98.620689646403,4.8249266917049
95,94,56.4,104.34482828776,8.39487905950556
96,95,57,102.18620707194,3.78270730946141
97,96,57.6,99.434482828776,4.92962146348932
98,97,58.2,99.3379305521647,6.23619307100196
99,98,58.8,98.420689646403,4.90261405331397
100,99,59.4,99.1862073262533,8.91928331533712
101,100,60,103.034483337402,8.69629155630549
102,101,60.6,104.750574747721,7.6956139821406
103,102,61.2,102.206895955404,4.67556632294365
104,103,61.8,104.324138387044,8.00052087114179
105,104,62.4,107.779311116536,6.96588577862253
106,105,63,109.724137624105,7.4540368911597
107,106,63.6,107.57931060791,6.47561074115045
108,107,64.2,104.965517171224,6.90552853213193
109,108,64.8,103.558620961507,4.10839124911516
110,109,65.4,108.475861358643,7.57302078675965
111,110,66,109.310344696045,7.90047808101028
112,111,66.6,111.268965657552,7.77740580670775
113,112,67.2,114.186206817627,9.23527976874498
114,113,67.8,112.980458831787,10.5766058919693
115,114,68.4,111.909194691976,9.63748343704973
116,115,69,113.600000254313,7.50323534418667
117,116,69.6,117.436781311035,9.39963414590399
118,117,70.2,121.751723734538,6.49085236051366
119,118,70.8,119.724137369792,8.41310620682472
120,119,71.4,122.304597473145,7.04221251954266
121,120,72,128.825285847982,6.88494761431915
122,121,72.6,130.548275756836,4.92798806438792
123,122,73.2,131.278160603841,3.12936714298552
124,123,73.8,133.028734842936,5.35259731296188
125,124,74.4,131.609195454915,5.42510912922272
126,125,75,135.265516408284,5.95868616706599
127,126,75.6,135.445976765951,4.13826811903633
128,127,76.2,138.068965657552,3.83274066397486
129,128,76.8,134.098849995931,5.60388097171071
130,129,77.4,136.8747118632,7.06792690823134
131,130,78,140.027585347493,3.78379890477367
132,131,78.6,140.310344441732,4.9726712135251
133,132,79.2,147.055172729492,7.98459128633064
134,133,79.8,143.720689900716,11.6345079366276
135,134,80.4,145.117240905762,8.75075167827581
136,135,81,146.586206563314,6.58045693773583
137,136,81.6,154.875862630208,9.85863661202159
138,137,82.2,151.000000508626,9.22725505228098
139,138,82.8,148.399999491374,6.31111940677326
140,139,83.4,157.137930806478,12.1515813065122
141,140,84,157.25517171224,6.65580672340839
