Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
60.9,22148,22169.841796875,22204.736328125,22200.6328125,22217.73828125,22238.31640625,22216.47265625,22188.947265625,22270.15625,22359.89453125,22345.841796875,22270.474609375,22259.947265625,22242.7890625,22170.10546875,22130.158203125,22178,22213.31640625,22175.2109375,22127,22216.3790039063,62.8167105126503
62.64,22223,22233.26171875,22262.052734375,22277.89453125,22283.52734375,22284.052734375,22255.47265625,22256.474609375,22334.841796875,22368.158203125,22347.158203125,22263.73828125,22247,22228.841796875,22181.052734375,22154.31640625,22196.736328125,22239.578125,22212.7890625,22181,22251.5473632812,55.4812344637581
64.38,22323,22289.578125,22304.68359375,22349.158203125,22375.10546875,22353,22334.52734375,22336.841796875,22380.7890625,22394.263671875,22366.580078125,22300.94921875,22255,22221.9453125,22210.94921875,22219.6328125,22240,22256.578125,22248.947265625,22227,22299.4264648437,60.6293356171304
66.12,22424,22360.158203125,22359.525390625,22427,22458.68359375,22435.7890625,22409.52734375,22414.7890625,22437.47265625,22420.31640625,22367.474609375,22326.580078125,22280,22242.947265625,22244.2109375,22269.6328125,22290,22299.421875,22303,22286,22352.8264648438,71.9193703083298
67.86,22499,22456.578125,22424,22440.10546875,22483.31640625,22501.052734375,22474.2109375,22474,22499.68359375,22478.89453125,22401.421875,22331.3671875,22316.419921875,22317.26171875,22306.0546875,22315.6328125,22348,22361.421875,22331.580078125,22319,22403.9500976562,75.7746013881459
69.6,22578,22529.7890625,22470.052734375,22434.89453125,22512.89453125,22571.841796875,22566.263671875,22533.419921875,22530.10546875,22561.685546875,22484.947265625,22387.314453125,22368.419921875,22388.9453125,22391.31640625,22393.7890625,22416.10546875,22395.89453125,22342.10546875,22336,22459.6892578125,82.8827462864383
71.34,22641,22580.2109375,22506.369140625,22467.421875,22539.841796875,22628.89453125,22609.26171875,22566.31640625,22570.05078125,22606.7890625,22529.158203125,22428.68359375,22419.474609375,22465.7890625,22448.947265625,22429.052734375,22459.947265625,22447.578125,22381.05078125,22369,22504.7418945312,84.2015757565175
73.08,22682,22647.630859375,22584.47265625,22467.841796875,22528.89453125,22647.263671875,22639.47265625,22540.10546875,22578.736328125,22667.7890625,22579.369140625,22467.73828125,22494.47265625,22552.3671875,22528.2109375,22488.31640625,22511,22514.578125,22398.841796875,22344,22543.155078125,88.7707239733903
74.82,22741,22656.68359375,22595,22518.89453125,22536.2109375,22603.2109375,22618.52734375,22571.05078125,22595.052734375,22651.896484375,22605.263671875,22550.947265625,22552.158203125,22578.421875,22585.263671875,22548.841796875,22543.421875,22516.26171875,22420.26171875,22386,22568.7184570312,77.6098569294406
76.56,22770,22692.7890625,22657.3671875,22580.947265625,22571.52734375,22599.2109375,22592,22578.68359375,22626.791015625,22668.208984375,22621.31640625,22595.6328125,22605.47265625,22620.2109375,22615.263671875,22596.68359375,22570.263671875,22554.47265625,22472.158203125,22407,22599.8,74.5401071784391
78.3,22833,22753.103515625,22714.31640625,22667.263671875,22630.947265625,22613.158203125,22618.52734375,22614.474609375,22663.947265625,22673.791015625,22660.158203125,22641.630859375,22635.47265625,22623.3671875,22649.2109375,22642.525390625,22599.474609375,22568.10546875,22517.6328125,22465,22639.2553710938,77.1649461274856
80.04,22920,22819.578125,22777.7890625,22758.578125,22715.158203125,22670.73828125,22643.947265625,22664,22717.947265625,22699.68359375,22669.525390625,22666.6328125,22666.580078125,22655.26171875,22684.10546875,22676.52734375,22625.158203125,22586.841796875,22557.841796875,22540,22685.7947265625,87.1087964035817
81.78,22966,22903.474609375,22876.47265625,22821.68359375,22794.3671875,22762.736328125,22691.369140625,22693.947265625,22764.7890625,22766,22699,22667.263671875,22699,22711.7890625,22703,22684.31640625,22656.89453125,22642.68359375,22599.84375,22570,22733.7315429688,100.104941169189
83.52,23012,22987.83984375,22954,22883.369140625,22858.2109375,22840.10546875,22780.26171875,22736.89453125,22791.68359375,22824.2109375,22786.580078125,22714.580078125,22728.68359375,22750.05078125,22730.263671875,22683.68359375,22688.580078125,22676.525390625,22617.2109375,22578,22781.13671875,116.440280555537
85.26,23050,23015.47265625,23005.26171875,22939.947265625,22913.052734375,22902.6328125,22802.68359375,22760.68359375,22814,22869.10546875,22800.841796875,22727.369140625,22764.0546875,22807.2109375,22746.73828125,22679.263671875,22697.84375,22702.3671875,22636,22595,22811.4764648437,127.892636682324
87,23033,23060.630859375,23046,22972.578125,22949.84375,22958.2109375,22869.68359375,22763.580078125,22818.841796875,22918.474609375,22842.369140625,22767.947265625,22804.52734375,22824,22738.31640625,22653,22721.578125,22745.421875,22635.578125,22590,22835.6791015625,138.452005445561
88.74,23058,23036.578125,23000.89453125,22987.2109375,22964.947265625,22938.47265625,22862.2109375,22778,22811.421875,22881.89453125,22864.263671875,22829.052734375,22829.525390625,22818.7890625,22746.31640625,22678.841796875,22697.84375,22710.580078125,22626.52734375,22607,22836.4185546875,133.479875656732
90.48,23058,22990.158203125,22960.736328125,22974.89453125,22948.52734375,22905.15625,22838.841796875,22786.10546875,22811.421875,22850.841796875,22841.89453125,22842.263671875,22858.3671875,22818.525390625,22756.263671875,22703.6328125,22702.89453125,22703,22668.630859375,22616,22831.8078125,118.074927145887
92.22,23070,22953.578125,22900.263671875,22958.052734375,22954.421875,22888.2109375,22847.263671875,22816,22812.630859375,22815.31640625,22857.736328125,22870.630859375,22866.841796875,22818.7890625,22786.73828125,22745.421875,22722.52734375,22705.736328125,22682.419921875,22653,22836.2790039062,104.208063088207
93.96,23062,22932.15625,22872.10546875,22938.421875,22944.31640625,22877.6328125,22841.421875,22838.421875,22826.052734375,22824.2109375,22866.6328125,22891.630859375,22883.580078125,22832.841796875,22805.84375,22785.7890625,22764.525390625,22735.578125,22713.263671875,22682,22845.9212890625,88.137773110773
95.7,23050,22937.947265625,22879.419921875,22888.73828125,22914.947265625,22891,22848.10546875,22839.947265625,22851.736328125,22873.578125,22874.474609375,22872.68359375,22888.89453125,22870.630859375,22825.369140625,22824.7890625,22818.421875,22787.84375,22753.947265625,22699,22859.5737304688,71.086479184992
97.44,23062,22969.68359375,22877.578125,22839.89453125,22906.31640625,22924,22895,22846.947265625,22872.10546875,22916,22929.89453125,22876.10546875,22880.2109375,22910.208984375,22871.10546875,22865.3671875,22859.15625,22831.578125,22765.841796875,22745,22882.1997070312,67.1744676416703
99.18,23058,22991.9453125,22897.68359375,22824.10546875,22886.84375,22933.158203125,22886.52734375,22834.052734375,22888.3671875,22956.685546875,22939.896484375,22886.369140625,22902.052734375,22944,22898.0546875,22885.31640625,22901.158203125,22881.580078125,22805.2109375,22766,22898.350390625,64.6851809651475
100.92,23054,23042.369140625,22970.3671875,22843.841796875,22868.3671875,22923.05078125,22898.263671875,22826.578125,22883.10546875,22988.3671875,22963.580078125,22859.26171875,22916.68359375,22972.736328125,22921.158203125,22908.421875,22921.369140625,22919.580078125,22818.525390625,22778,22913.8813476562,71.6012512703242
102.66,23062,23041.10546875,22953.158203125,22867.263671875,22881.7890625,22895,22889.94921875,22871.89453125,22895.685546875,22977.421875,22959.791015625,22899,22910.578125,22933.26171875,22934.89453125,22931.52734375,22926.841796875,22886.84375,22827.052734375,22816,22918.0529296875,61.1602998009047
104.4,23083,23026.7890625,22992.421875,22934.7890625,22908,22874.2109375,22870.158203125,22909.052734375,22943.10546875,22952.89453125,22945.2109375,22901.052734375,22917.89453125,22933,22935.89453125,22935.10546875,22930.736328125,22895.419921875,22864.2109375,22833,22929.2973632812,56.7626778906665
106.14,23108,23063.369140625,23036.578125,22993.947265625,22955.05078125,22874.052734375,22880.73828125,22953.31640625,22964.685546875,22949,22948.7890625,22950.421875,22929.578125,22925.841796875,22956.10546875,22953.15625,22946.3671875,22897.9453125,22874.94921875,22870,22951.5946289062,62.3302952966235
107.88,23154,23122.7890625,23103.578125,23044.630859375,22993.263671875,22905.15625,22906.7890625,22987.15625,22994.31640625,22962.421875,22958.6328125,22983.630859375,22953.525390625,22942.47265625,22983,22989.947265625,22964.630859375,22910.947265625,22907.052734375,22891,22982.9470703125,73.4760672079856
109.62,23191,23196.419921875,23202.314453125,23089.68359375,23019.31640625,22964.31640625,22955.47265625,23021.10546875,23036.31640625,22995.2109375,22962.6328125,22963.89453125,22966,22998.31640625,23009.89453125,23014.05078125,22984.736328125,22958.2109375,22931.6328125,22883,23017.1762695312,88.2724311748472
111.36,23208,23292.421875,23272.892578125,23121.10546875,23050.158203125,23028.947265625,23041.052734375,23085.52734375,23063.2109375,23042.10546875,22975.685546875,22955.26171875,22964.7890625,23025,23044.421875,23028.3671875,23016.7890625,22997.52734375,22914.525390625,22883,23050.539453125,105.995945510298
113.1,23229,23322.7890625,23315.947265625,23160.578125,23067,23086.2109375,23096.68359375,23117.10546875,23099.10546875,23066.89453125,22967.369140625,22926.052734375,22961.10546875,23045,23047.6328125,23030.68359375,23029.10546875,23037.6328125,22940.89453125,22874,23071.0395507812,118.210978888932
114.84,23212,23359.369140625,23337.7890625,23170.947265625,23083.6328125,23138.52734375,23128.3671875,23111.6328125,23146.6328125,23096.580078125,22938.158203125,22870.578125,22951,23038.2109375,23019.263671875,22968.31640625,23019.52734375,23050.263671875,22898.05078125,22812,23067.5423828125,142.641278953933
116.58,23237,23327.314453125,23281.47265625,23173.841796875,23113,23101.841796875,23111.421875,23132.791015625,23138.419921875,23055.947265625,22938.158203125,22894.3671875,22898.6328125,22943.26171875,22966.421875,22959.68359375,22962.2109375,22958.2109375,22864.10546875,22812,23043.5051757813,144.839763772152
118.32,23237,23274.158203125,23250.15625,23181.369140625,23117.84375,23094.05078125,23093.68359375,23129.208984375,23129.052734375,23045.47265625,22924.263671875,22891.68359375,22862,22892.2109375,22927.421875,22927.52734375,22919.89453125,22933,22866.841796875,22770,23023.3419921875,149.212333777675
120.06,23250,23238.841796875,23201.89453125,23160.736328125,23126.47265625,23091,23108,23143.421875,23121,23038.31640625,22969.369140625,22951.369140625,22872.947265625,22874.7890625,22914.52734375,22923.52734375,22909.052734375,22895.841796875,22864.630859375,22791,23022.3369140625,141.083532783185
121.8,23254,23221.947265625,23173.734375,23139.6328125,23137.7890625,23087,23120.2109375,23153.525390625,23127.525390625,23060.421875,23008.421875,23012.73828125,22925.578125,22899,22930.84375,22939.31640625,22938.263671875,22918.73828125,22892.3671875,22849,23039.502734375,122.683986189595
