Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
48.72,21906,21949.263671875,21941.89453125,21810.10546875,21840.89453125,21915.578125,21882.421875,21826.10546875,21896.052734375,21978.578125,21984.3671875,21938.3671875,21945.578125,21958.947265625,21874.10546875,21842.10546875,21929.7890625,22013.10546875,21959.578125,21952,21917.2418945312,56.2640201885526
50.46,21873,21883.630859375,21870.89453125,21793,21798,21838.052734375,21824.474609375,21813.421875,21850.7890625,21912.685546875,21946.68359375,21923.68359375,21883.10546875,21856,21808.7890625,21795.10546875,21838.73828125,21885,21914,21919,21861.402734375,47.2067401861413
52.2,21781,21784.052734375,21805.7890625,21777.2109375,21745.31640625,21765.10546875,21773.2109375,21779.052734375,21808.7890625,21854.263671875,21866.421875,21870.31640625,21822.31640625,21773.841796875,21745.68359375,21730.841796875,21754.525390625,21808.73828125,21859.68359375,21873,21798.9580078125,45.2127766650698
53.94,21722,21710.841796875,21732.26171875,21715.47265625,21695.47265625,21687.525390625,21739.47265625,21778.630859375,21797.2109375,21805.578125,21842.369140625,21831.052734375,21754.263671875,21691.525390625,21690.68359375,21699.52734375,21686.052734375,21718.15625,21782.7890625,21810,21744.5443359375,51.6755622187252
55.68,21660,21638.580078125,21644.47265625,21648.263671875,21645.47265625,21630.94921875,21698.10546875,21762.263671875,21782.26171875,21760.6328125,21787.263671875,21760.68359375,21692,21642.578125,21656.73828125,21696.7890625,21666.52734375,21680.15625,21713.158203125,21743,21695.4948242187,52.7497911048039
57.42,21576,21576.947265625,21567.3671875,21524.947265625,21536.68359375,21564.89453125,21636.31640625,21720.421875,21766.10546875,21743.89453125,21697.263671875,21678.314453125,21645.736328125,21633.7890625,21610.94921875,21632.47265625,21631,21657.052734375,21660.947265625,21689,21637.5051757813,66.8398091139962
59.16,21522,21529.15625,21474.31640625,21387.89453125,21423.052734375,21502.3671875,21583.841796875,21652.263671875,21707.947265625,21707.947265625,21635.263671875,21586.31640625,21568.47265625,21580.05078125,21558.263671875,21584.158203125,21600.630859375,21598.89453125,21588.89453125,21614,21570.2866210938,81.5982088461142
60.9,21443,21451.421875,21378.263671875,21262.6328125,21275,21389.841796875,21452.947265625,21518.158203125,21606.73828125,21648.10546875,21511.369140625,21453.73828125,21475.6328125,21526.05078125,21496.84375,21506.841796875,21544.26171875,21541.10546875,21524.2109375,21539,21477.258203125,95.8107430938238
62.64,21334,21352.26171875,21319.2109375,21137.947265625,21128.3671875,21254.3671875,21324.947265625,21329.7890625,21453.421875,21533.685546875,21368.263671875,21273.263671875,21341.736328125,21452.05078125,21406.89453125,21385.841796875,21453.736328125,21498.89453125,21416.630859375,21418,21359.1655273438,105.495175004376
64.38,21217,21234.419921875,21169.68359375,21040.47265625,21010.736328125,21083.2109375,21148.736328125,21188.89453125,21269.3671875,21325.791015625,21214.369140625,21164.47265625,21194.578125,21270.736328125,21299.0546875,21281.68359375,21299.73828125,21331.89453125,21288.419921875,21326,21217.9629882813,94.1049299225257
66.12,21092,21064.7890625,21038.15625,20965.474609375,20882.3671875,20914.10546875,20940.947265625,20999.47265625,21095.68359375,21133.791015625,21009.6328125,20994.736328125,21076.580078125,21138.15625,21157.68359375,21156.68359375,21148.630859375,21166.52734375,21194.791015625,21213,21069.1604492188,97.0690086097197
67.86,20954,20894.208984375,20867.421875,20834.158203125,20759.2109375,20756.84375,20784.263671875,20850.419921875,20904.26171875,20913.421875,20866.10546875,20871.052734375,20914.052734375,20970.9453125,21028.84375,21044.52734375,20972.158203125,20968.89453125,21058.158203125,21101,20915.6974609375,97.2947541704677
69.6,20842,20749.578125,20719.525390625,20748.630859375,20686.10546875,20625.947265625,20638.474609375,20731.31640625,20756.73828125,20734.103515625,20712.263671875,20768.31640625,20772.52734375,20821.736328125,20897.68359375,20925.841796875,20835.736328125,20824.578125,20941.158203125,21013,20787.2630859375,100.772710609388
71.34,20696,20625.525390625,20600,20598.630859375,20572.68359375,20557.31640625,20565.31640625,20591.052734375,20614.736328125,20600.419921875,20546.107421875,20601.89453125,20651,20702.68359375,20726,20752.31640625,20710.630859375,20714.263671875,20820.68359375,20900,20657.3630859375,93.8232361754688
73.08,20525,20537,20490.578125,20471.158203125,20487.2109375,20521.947265625,20520.052734375,20513.947265625,20486.947265625,20504,20476.580078125,20480.263671875,20539.2109375,20591.208984375,20590.263671875,20601.68359375,20589.3671875,20611.158203125,20690.630859375,20788,20550.8104492187,80.0056844109106
74.82,20370,20416.83984375,20389.314453125,20370.2109375,20403.89453125,20467.10546875,20451.263671875,20433,20405.89453125,20436.31640625,20348.7890625,20357.158203125,20456.10546875,20484.314453125,20454.158203125,20442.841796875,20488,20533.841796875,20586.15625,20637,20446.6102539062,74.0866395989023
76.56,20249,20364.630859375,20357.7890625,20275.10546875,20326.578125,20433.15625,20399.947265625,20371.52734375,20357.3671875,20398.158203125,20298.369140625,20269.947265625,20367.15625,20425.26171875,20334.10546875,20289.31640625,20383.2109375,20469.158203125,20454.421875,20491,20365.7603515625,68.4285621565158
78.3,20228,20271.369140625,20288.26171875,20253.10546875,20296.89453125,20353.73828125,20369.578125,20346.052734375,20334.263671875,20336.791015625,20272.47265625,20259.89453125,20307.947265625,20325.26171875,20269.421875,20234.52734375,20275,20338.263671875,20369.578125,20412,20307.12109375,49.9878073633331
80.04,20199,20195.841796875,20220.208984375,20224,20289.3671875,20312,20289.052734375,20306.421875,20284.263671875,20274,20213.052734375,20213.89453125,20237.578125,20230.525390625,20186.73828125,20161.841796875,20193.736328125,20243.736328125,20262.421875,20299,20241.8340820313,44.928369790589
81.78,20178,20148.158203125,20166.841796875,20205.421875,20270.84375,20271.947265625,20245,20260.947265625,20244.31640625,20199.68359375,20170,20187,20163.421875,20122.525390625,20122.0546875,20114.3671875,20101.525390625,20125.052734375,20161.052734375,20203,20183.0580078125,53.8597729235558
83.52,20166,20129.3671875,20124.419921875,20178.947265625,20244.3671875,20231.841796875,20205.52734375,20214.947265625,20205.68359375,20157.89453125,20131.580078125,20134.736328125,20091.3671875,20043.525390625,20065.0546875,20080.3671875,20050.052734375,20045.421875,20066.421875,20111,20133.926171875,64.8553061248682
85.26,20157,20142.3671875,20120,20151.421875,20236.841796875,20221.47265625,20168.052734375,20164.10546875,20165.3671875,20145.630859375,20095.2109375,20076.10546875,20046.421875,20012.05078125,19996.158203125,20000.52734375,20009.525390625,19991.89453125,19984.73828125,20028,20095.6446289063,81.5975425647279
87,20141,20154.7890625,20147.10546875,20147.89453125,20217.68359375,20208.736328125,20162.68359375,20116,20142.947265625,20124.89453125,20075.369140625,20036.89453125,20003.2109375,19983.947265625,19962.369140625,19969.841796875,19988.369140625,19963.947265625,19921.630859375,19965,20071.7157226562,94.5457832347117
88.74,20103,20171.263671875,20176.736328125,20155.6328125,20189.15625,20207.26171875,20140.52734375,20085.421875,20115.421875,20132.474609375,20053.73828125,19970.68359375,19968.6328125,19983.947265625,19932.685546875,19929.68359375,19978.10546875,19943.369140625,19866.68359375,19899,20050.1712890625,109.504534527969
90.48,20091,20153.421875,20193.736328125,20159.369140625,20167.52734375,20187,20129.7890625,20057.68359375,20089,20115.736328125,20033.580078125,19946.31640625,19945.52734375,19973.2109375,19912.10546875,19881.15625,19959.947265625,19963.736328125,19860.89453125,19844,20033.2369140625,115.469290321531
92.22,20070,20126.630859375,20160.947265625,20154.26171875,20163.68359375,20157.052734375,20113.263671875,20063.3671875,20055.10546875,20061.68359375,20038.10546875,19945.052734375,19921.3671875,19938.525390625,19895.3671875,19878,19930.841796875,19933.68359375,19865.419921875,19832,20015.21796875,111.669103057884
93.96,20057,20072.208984375,20137.421875,20155.263671875,20135.7890625,20121.89453125,20077.947265625,20049.68359375,20049.052734375,20028.68359375,19982,19948.421875,19903.578125,19900.47265625,19888.31640625,19868.52734375,19885.7890625,19916.841796875,19871.2109375,19828,19993.9051757812,106.092657054845
95.7,20041,20044.578125,20092.68359375,20122.736328125,20105.94921875,20079.68359375,20058.47265625,20059.947265625,20028.630859375,19983.52734375,19985.369140625,19957.052734375,19905.47265625,19879.47265625,19878.2109375,19877.3671875,19871.841796875,19885.578125,19871.2109375,19828,19977.8392578125,95.7680562746147
97.44,20020,20018.630859375,20050.68359375,20083.263671875,20072.947265625,20056.7890625,20047.525390625,20047.947265625,20017.052734375,19971.736328125,19977.580078125,19967.947265625,19925.421875,19883.05078125,19883.89453125,19896.10546875,19892.841796875,19887.47265625,19883.263671875,19849,19971.6577148438,77.4575815220571
99.18,20020,20019.47265625,20042.26171875,20051.947265625,20046.052734375,20057.2109375,20046.89453125,20019.47265625,20020,19995.6328125,19970.2109375,19985.369140625,19958.421875,19903.26171875,19896.16015625,19913.947265625,19929.052734375,19925.26171875,19884.2109375,19861,19977.2920898438,63.687467013943
100.92,20015,20060.580078125,20037.89453125,20024.47265625,20041,20067.89453125,20066.263671875,20026.947265625,20002.947265625,20011.208984375,20030.263671875,20015,19994.52734375,19933.947265625,19907.2109375,19929.68359375,19976.841796875,19953.421875,19884.10546875,19869,19992.410546875,60.1341735793901
102.66,20011,20066.841796875,20045.419921875,20021.26171875,20036.84375,20082.2109375,20068.947265625,20018.89453125,20016.419921875,20048.103515625,20040.31640625,20044.369140625,20020.578125,19960,19919.94921875,19930.947265625,19997.841796875,19989.578125,19911,19894,20006.226171875,55.3472844069382
104.4,20015,20096.26171875,20090.15625,20021.158203125,20078.263671875,20137.578125,20111.158203125,20040.31640625,20048.369140625,20096.578125,20089.685546875,20049.578125,20059.421875,20017.736328125,19943.474609375,19940.7890625,20024.31640625,20038.736328125,19958.263671875,19907,20038.1920898437,62.038453084036
106.14,20053,20103,20099,20079.369140625,20131.2109375,20193.263671875,20155.263671875,20097.052734375,20086.791015625,20122.68359375,20118.89453125,20096.89453125,20092.052734375,20059.31640625,19987.369140625,19974.841796875,20035.525390625,20050.68359375,19979.26171875,19928,20072.1737304687,65.6019445945051
107.88,20086,20112.7890625,20141.419921875,20139.421875,20199.89453125,20248,20223.947265625,20171.474609375,20178,20172.89453125,20166,20144.947265625,20160.47265625,20119.2109375,20032.94921875,20020.2109375,20057.2109375,20062.89453125,20029.369140625,19940,20120.3553710937,77.5124115115743
109.62,20128,20136.525390625,20172.10546875,20223.89453125,20282.421875,20339.052734375,20319.736328125,20279.525390625,20267.89453125,20258,20256.89453125,20234.052734375,20233.578125,20177.7890625,20099.421875,20087.2109375,20101.736328125,20093.52734375,20054.7890625,19990,20186.8078125,96.4851479470591
111.36,20199,20203.419921875,20246.68359375,20344.68359375,20406.3671875,20466.947265625,20461.736328125,20436.158203125,20418.052734375,20395.474609375,20397.685546875,20383.630859375,20366.369140625,20290.578125,20214.263671875,20177.369140625,20165.7890625,20150.68359375,20108.7890625,20057,20294.5340820312,127.742178004481
113.1,20295,20314.2109375,20379.26171875,20472.421875,20551.73828125,20621.3671875,20658.158203125,20615.630859375,20605.26171875,20571.2109375,20578.7890625,20567.419921875,20550.736328125,20459.47265625,20375.578125,20303.2109375,20258.369140625,20238.68359375,20193.630859375,20132,20437.1076171875,163.811274023181
114.84,20441,20485.2109375,20561,20646.158203125,20721.68359375,20828.26171875,20879,20826.89453125,20797.263671875,20792.6328125,20819,20796.68359375,20750.3671875,20663.68359375,20576.263671875,20468.947265625,20398.89453125,20365.578125,20277.052734375,20228,20616.1788085938,202.387375696952
116.58,20587,20659.263671875,20777.52734375,20828.7890625,20901.26171875,20982.26171875,21044.263671875,21002.3671875,20998.736328125,21004.73828125,21039.580078125,20981.947265625,20947.947265625,20865.947265625,20746.73828125,20609.736328125,20529.47265625,20480.263671875,20381.05078125,20295,20783.1946289063,234.868749395458
118.32,20754,20874.05078125,21003.158203125,21055,21103.3671875,21178.26171875,21222.68359375,21162.630859375,21193.052734375,21224.47265625,21211.685546875,21138,21128.263671875,21081.31640625,20939.47265625,20769.369140625,20691,20621.263671875,20499.841796875,20416,20963.34453125,254.703865635622
120.06,20929,21068.68359375,21174.3671875,21227.052734375,21259.2109375,21326.421875,21353.7890625,21318,21329.369140625,21337.7890625,21349.263671875,21281.474609375,21255.841796875,21206.10546875,21059.52734375,20895.421875,20810.6328125,20721.68359375,20606.10546875,20520,21101.4870117187,264.65879325112
121.8,21105,21223.630859375,21344.31640625,21401.2109375,21428.52734375,21449.31640625,21476,21457,21469.947265625,21458.369140625,21430.474609375,21384.7890625,21377.947265625,21312,21174.474609375,21035.31640625,20945.10546875,20864.263671875,20756.630859375,20671,21238.266015625,256.61763326651
123.54,21280,21405.841796875,21488.841796875,21552.26171875,21565.052734375,21578.3671875,21591.10546875,21606,21594.26171875,21560.630859375,21547.2109375,21532.947265625,21502.10546875,21421.263671875,21300.421875,21176.052734375,21075,20983,20898.630859375,20825,21374.1998046875,251.893249122512
125.28,21434,21533.578125,21598.68359375,21669.26171875,21680.3671875,21690.89453125,21706.26171875,21731,21711.89453125,21669.10546875,21649.685546875,21632.947265625,21593.369140625,21504.630859375,21408.474609375,21310.263671875,21211.421875,21127.31640625,21049.158203125,20992,21495.2157226562,236.028215354625
127.02,21585,21638.89453125,21711.26171875,21741.947265625,21758.736328125,21770.841796875,21798,21805.630859375,21793,21764.421875,21716.89453125,21693.630859375,21673.947265625,21596,21508.47265625,21424.736328125,21333.7890625,21274.52734375,21194.2109375,21142,21596.2971679688,211.807616211063
128.76,21693,21737.6328125,21779.578125,21808.525390625,21819.47265625,21864.2109375,21884.421875,21880.525390625,21862.052734375,21840.31640625,21822.158203125,21760.68359375,21726.47265625,21680.26171875,21605.16015625,21549.52734375,21480.10546875,21403.947265625,21330.421875,21288,21690.8237304688,187.131549966273
130.5,21768,21788.47265625,21850.15625,21856.2109375,21872.2109375,21914.94921875,21944.68359375,21917.419921875,21910,21906.419921875,21864.052734375,21796.578125,21788.421875,21768.052734375,21688.2109375,21653.89453125,21602.158203125,21535.263671875,21461.73828125,21418,21765.2447265625,156.933069221998
132.24,21777,21818,21881,21860,21885.052734375,21960.947265625,21974.89453125,21913.630859375,21918.421875,21934.158203125,21899.7890625,21834.369140625,21845.3671875,21842.7890625,21761.73828125,21702.2109375,21680,21631.26171875,21541.630859375,21505,21808.3630859375,133.964343186542
133.98,21806,21825.10546875,21860.419921875,21880.89453125,21901.6328125,21966.6328125,21969,21919.525390625,21904.10546875,21934.369140625,21924.7890625,21881.052734375,21852.2109375,21835.47265625,21792.2109375,21752.47265625,21723.369140625,21670.947265625,21586.263671875,21560,21827.3237304688,116.984229268407
135.72,21810,21812.2109375,21837.736328125,21859.7890625,21905,21937.841796875,21955.73828125,21892.263671875,21887.736328125,21892.896484375,21914.474609375,21902,21875.263671875,21839,21811.16015625,21770.31640625,21728.525390625,21706.841796875,21644.369140625,21626,21830.458203125,93.4140081475493
137.46,21877,21842.578125,21841.734375,21869.263671875,21922.841796875,21952,21969,21916,21884.31640625,21876.52734375,21934.369140625,21929.736328125,21891.421875,21848.68359375,21836.10546875,21798.47265625,21762.6328125,21734.3671875,21691.2109375,21681,21852.9630859375,82.7096195694865
139.2,21939,21887.31640625,21881.419921875,21919.263671875,21969.47265625,21978.89453125,21986.841796875,21938.630859375,21905.947265625,21877,21947.10546875,21948,21925.47265625,21882.05078125,21861.31640625,21828.052734375,21801.7890625,21780.369140625,21752.84375,21743,21887.6893554687,73.4287440114331
