Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
19.14,22912,22863.580078125,22815.578125,22779.421875,22787.841796875,22794.158203125,22809.630859375,22802.630859375,22741.15625,22685.2109375,22650.47265625,22645.6328125,22667.31640625,22706.73828125,22738.419921875,22734.736328125,22710.947265625,22707,22707,22691,22747.5236328125,71.3586575564185
20.88,22916,22841.94921875,22782.578125,22748.314453125,22767.68359375,22780.578125,22799,22786.841796875,22720.10546875,22633.31640625,22587.52734375,22567.10546875,22604.7890625,22656.736328125,22712.736328125,22718.52734375,22680.630859375,22674,22646.525390625,22653,22713.897265625,89.8058616776641
22.62,22862,22837.263671875,22768.2109375,22748.421875,22724.841796875,22729.052734375,22724.10546875,22693.3671875,22654,22592.68359375,22549,22539.15625,22556,22595.31640625,22635,22637.89453125,22636,22647.6328125,22656.580078125,22641,22671.3763671875,89.4629007230481
24.36,22849,22799.2109375,22798.68359375,22752.052734375,22702.578125,22703.89453125,22665.89453125,22643.3671875,22593.47265625,22541.369140625,22501.89453125,22479.68359375,22501.3671875,22518.419921875,22556.841796875,22576.31640625,22553.578125,22597.31640625,22603,22603,22627.0470703125,109.004550844179
26.1,22812,22801.68359375,22778.421875,22769.525390625,22695.208984375,22656,22621.369140625,22597.7890625,22568.10546875,22513.474609375,22478.2109375,22474.47265625,22477.2109375,22484.736328125,22504.421875,22511,22525.31640625,22546.7890625,22592.578125,22582,22599.5157226563,115.200477762924
27.84,22812,22805.2109375,22843.2109375,22816.15625,22734.68359375,22657.052734375,22614.947265625,22571.736328125,22545.421875,22496.0546875,22471.841796875,22472.7890625,22479.736328125,22492.158203125,22509.736328125,22508.685546875,22517.947265625,22537.89453125,22595.89453125,22586,22603.4579101562,128.734859675294
29.58,22870,22819.7890625,22808.52734375,22741.05078125,22710.31640625,22666.369140625,22629.2109375,22585.7890625,22541.7890625,22494.94921875,22474.947265625,22462.68359375,22487.52734375,22517.369140625,22548.31640625,22547.52734375,22523.947265625,22545.947265625,22576.474609375,22586,22606.9265625,122.37395611653
31.32,22883,22869.6328125,22787.421875,22755.10546875,22735.314453125,22692.419921875,22662,22609.841796875,22556.578125,22511.369140625,22485.05078125,22485.158203125,22498.841796875,22547.947265625,22583.421875,22567.10546875,22571.947265625,22555.2109375,22604.158203125,22599,22628.0262695312,121.462989313361
33.06,22895,22844.10546875,22820.10546875,22750.474609375,22728.998046875,22684.7890625,22656.68359375,22655.83984375,22589.947265625,22535.421875,22498.052734375,22477.841796875,22503.736328125,22566.421875,22619.89453125,22612.263671875,22585.947265625,22589.158203125,22602.31640625,22607,22641.1999023437,115.806256839099
34.8,22920,22839.263671875,22797.369140625,22707,22702.578125,22683.89453125,22676.736328125,22666.26171875,22615.947265625,22553.16015625,22518.421875,22481.6328125,22503.736328125,22558.2109375,22607.89453125,22636.578125,22594.68359375,22575.263671875,22565.474609375,22586,22639.5053710938,113.37695918197
